Locus	MEAN_COL_SCORE
uce-7472	0.925926	
uce-7473	0.994152	
uce-7474	0.967033	
uce-7476	1.000000	
uce-7479	0.933099	
uce-747	0.970509	
uce-7482	0.973684	
uce-7484	0.908257	
uce-7487	0.990196	
uce-7488	0.912821	
uce-7489	0.865044	
uce-7490	0.890661	
uce-7491	0.993103	
uce-7494	0.861111	
uce-7495	0.929293	
uce-7496	1.000000	
uce-7499	0.755061	
uce-74	0.985849	
uce-7500	0.855524	
uce-7501	0.855615	
uce-7503	0.975177	
uce-7504	0.921384	
uce-7505	0.872928	
uce-7507	0.949367	
uce-7508	0.920792	
uce-750	0.930029	
uce-7510	0.951890	
uce-7511	0.982759	
uce-7513	0.961637	
uce-7515	0.940529	
uce-7516	0.927273	
uce-7518	0.892265	
uce-7520	0.904412	
uce-7521	0.916449	
uce-7527	0.945122	
uce-7529	0.866667	
uce-752	0.857442	
uce-7530	0.984466	
uce-7531	0.800000	
uce-7532	0.975806	
uce-7533	0.869848	
uce-7534	0.971631	
uce-7535	0.908397	
uce-7536	0.883871	
uce-7537	0.933333	
uce-7538	0.950549	
uce-753	0.881459	
uce-7541	0.941860	
uce-7542	0.917339	
uce-7546	0.990025	
uce-7548	0.898026	
uce-754	0.962472	
uce-7550	0.928571	
uce-7552	0.972644	
uce-7553	0.669187	
uce-7557	0.960733	
uce-7558	0.944882	
uce-7559	0.951100	
uce-7560	0.859375	
uce-7563	0.896024	
uce-7569	0.958333	
uce-7574	0.975238	
uce-7576	0.807143	
uce-7581	0.964286	
uce-7584	0.869258	
uce-7586	0.855615	
uce-7587	0.890511	
uce-7588	1.000000	
uce-7589	0.888087	
uce-7590	0.963816	
uce-7592	0.983903	
uce-7595	0.939577	
uce-7596	0.885714	
uce-7599	0.946512	
uce-759	0.775769	
uce-75	0.868805	
uce-7605	0.669468	
uce-7607	0.747989	
uce-7608	0.924171	
uce-7609	0.865000	
uce-760	0.919897	
uce-7610	0.760331	
uce-7613	0.970414	
uce-7614	1.000000	
uce-7615	0.894366	
uce-7616	0.956853	
uce-7617	0.920455	
uce-761	0.904555	
uce-7620	0.914550	
uce-7622	0.788961	
uce-7623	0.778816	
uce-7624	0.893617	
uce-7627	0.948515	
uce-7628	0.956012	
uce-7629	0.968599	
uce-762	0.959786	
uce-7630	0.936957	
uce-7632	0.967033	
uce-7633	0.906061	
uce-7636	0.938005	
uce-7637	0.898701	
uce-7638	0.848315	
uce-7640	0.720745	
uce-7641	0.882155	
uce-7642	0.957386	
uce-7643	0.743590	
uce-7646	0.960526	
uce-7647	0.958549	
uce-7648	0.867021	
uce-7649	0.979730	
uce-7650	0.982857	
uce-7651	0.933884	
uce-7652	0.850282	
uce-7653	0.978182	
uce-7654	0.742081	
uce-7656	NA	
uce-7657	0.918919	
uce-7658	0.976471	
uce-7659	0.933014	
uce-765	0.859316	
uce-7661	0.979424	
uce-7662	0.899441	
uce-7665	0.864952	
uce-7666	0.950980	
uce-7669	0.995349	
uce-7673	0.844444	
uce-7676	0.871465	
uce-7678	0.963333	
uce-7679	0.839729	
uce-7682	0.829082	
uce-7684	0.932755	
uce-7685	0.939110	
uce-7686	0.896552	
uce-7688	0.969880	
uce-7689	0.903646	
uce-7690	0.961415	
uce-7691	0.943925	
uce-7692	0.973392	
uce-7694	0.964770	
uce-7695	0.885965	
uce-7699	0.948889	
uce-76	0.979899	
uce-7700	0.924276	
uce-7701	0.984293	
uce-7703	0.879518	
uce-7704	0.950860	
uce-7706	1.000000	
uce-7707	0.827703	
uce-7708	0.961390	
uce-7709	1.000000	
uce-7710	0.693548	
uce-7712	0.773494	
uce-7713	0.978799	
uce-7715	0.930070	
uce-7716	0.955645	
uce-7719	0.921569	
uce-771	0.767068	
uce-7721	0.938849	
uce-7724	0.984887	
uce-7725	0.947581	
uce-7726	0.971067	
uce-7727	0.864734	
uce-7729	0.908163	
uce-772	0.919922	
uce-7732	0.937028	
uce-7734	0.979899	
uce-7738	0.919897	
uce-7739	1.000000	
uce-773	0.910843	
uce-7740	0.756930	
uce-7741	0.943787	
uce-7746	0.781499	
uce-7747	0.955882	
uce-7748	0.930481	
uce-774	0.952830	
uce-7751	0.981538	
uce-7752	0.900000	
uce-7753	0.967807	
uce-7755	0.785047	
uce-7756	0.731278	
uce-7757	0.835766	
uce-7763	0.959690	
uce-7764	0.919118	
uce-7768	1.000000	
uce-7769	0.984127	
uce-7772	0.654348	
uce-7774	0.784173	
uce-7776	0.823961	
uce-7778	0.970000	
uce-7783	0.834559	
uce-7785	0.918567	
uce-7787	0.877698	
uce-7788	0.871528	
uce-7789	0.913846	
uce-778	0.992327	
uce-7790	0.972414	
uce-7797	0.937173	
uce-77	0.782486	
uce-7801	0.959538	
uce-7803	0.878594	
uce-7804	0.976127	
uce-7806	0.952941	
uce-7807	0.903766	
uce-780	0.942122	
uce-7811	0.964981	
uce-7817	0.715686	
uce-7819	0.914894	
uce-7820	0.887931	
uce-7824	0.902098	
uce-7829	0.819277	
uce-7831	0.928760	
uce-7832	0.875989	
uce-7833	0.963816	
uce-7836	1.000000	
uce-783	0.923963	
uce-7840	0.996055	
uce-7841	0.965157	
uce-7842	0.932817	
uce-7843	0.853474	
uce-7845	0.913333	
uce-7847	1.000000	
uce-7848	0.939024	
uce-7849	0.959064	
uce-784	0.849850	
uce-7850	0.850394	
uce-7852	0.832905	
uce-7854	0.853261	
uce-7857	0.839679	
uce-7858	0.902632	
uce-7859	0.886667	
uce-7863	0.991968	
uce-7864	0.890496	
uce-7865	0.989691	
uce-7867	0.869128	
uce-7869	0.871560	
uce-786	0.980645	
uce-7871	1.000000	
uce-7872	1.000000	
uce-7873	0.679487	
uce-7876	0.846154	
uce-7877	0.892308	
uce-7878	0.978873	
uce-7882	0.978836	
uce-7884	0.906593	
uce-7885	0.985866	
uce-7886	0.644068	
uce-7887	0.830565	
uce-7888	0.954248	
uce-7889	0.964206	
uce-788	0.933185	
uce-7892	0.836538	
uce-7895	0.945392	
uce-7903	0.956332	
uce-7904	0.923267	
uce-7906	0.990909	
uce-7907	0.912329	
uce-7908	0.902808	
uce-7909	0.561743	
uce-790	0.927954	
uce-7912	1.000000	
uce-7913	0.896458	
uce-7914	1.000000	
uce-7917	0.935035	
uce-791	0.945559	
uce-7923	0.996047	
uce-7924	0.924855	
uce-7929	0.900243	
uce-7930	0.822727	
uce-793	0.986555	
uce-7940	0.939297	
uce-7941	0.918919	
uce-7943	0.975806	
uce-7946	0.905908	
uce-7949	0.919614	
uce-794	0.924933	
uce-7950	0.940874	
uce-7955	0.834091	
uce-7956	0.867508	
uce-7957	0.755467	
uce-7958	0.947242	
uce-7960	0.965854	
uce-7962	0.949868	
uce-7963	0.942105	
uce-7965	1.000000	
uce-7967	0.954217	
uce-7969	0.974468	
uce-7971	0.813880	
uce-7972	0.893617	
uce-7975	0.779116	
uce-7977	0.894118	
uce-7978	0.827893	
uce-7979	0.963554	
uce-7981	0.901720	
uce-7982	0.908587	
uce-7983	0.908213	
uce-7984	0.883871	
uce-7985	0.932796	
uce-7987	0.976331	
uce-7991	0.821176	
uce-7994	0.974453	
uce-7996	0.955340	
uce-7997	0.762523	
uce-7999	0.990403	
uce-799	0.964770	
uce-7	0.816720	
uce-8005	1.000000	
uce-8006	0.799569	
uce-8009	0.978320	
uce-800	0.952663	
uce-8011	0.991189	
uce-8012	0.983051	
uce-8014	0.938424	
uce-8016	0.948571	
uce-8017	0.968641	
uce-8026	0.953995	
uce-8029	0.963504	
uce-802	0.968000	
uce-8030	1.000000	
uce-8031	0.897059	
uce-8032	0.973262	
uce-8033	0.914089	
uce-8036	1.000000	
uce-8037	0.975342	
uce-803	0.802419	
uce-8040	0.899408	
uce-8041	1.000000	
uce-8043	0.939297	
uce-8046	0.971429	
uce-805	0.978125	
uce-810	0.992366	
uce-812	0.972973	
uce-816	0.987474	
uce-818	0.975490	
uce-819	0.987261	
uce-81	0.943662	
uce-823	0.977049	
uce-824	0.811538	
uce-826	0.977064	
uce-827	0.907090	
uce-828	0.931947	
uce-82	0.881020	
uce-831	0.938667	
uce-833	0.816705	
uce-834	0.964750	
uce-836	0.902632	
uce-837	0.930612	
uce-838	0.980114	
uce-83	0.934685	
uce-843	0.865337	
uce-845	0.796915	
uce-848	0.895753	
uce-849	0.974522	
uce-84	0.990826	
uce-850	0.979651	
uce-851	0.887064	
uce-853	0.893333	
uce-855	0.995192	
uce-857	0.936061	
uce-859	0.921101	
uce-85	0.907348	
uce-861	0.964029	
uce-865	1.000000	
uce-866	0.904545	
uce-867	0.787709	
uce-868	0.914835	
uce-869	0.876147	
uce-871	0.989562	
uce-872	0.908602	
uce-876	0.993808	
uce-877	0.971084	
uce-881	0.975275	
uce-882	0.991477	
uce-883	0.618070	
uce-884	0.956790	
uce-885	0.966038	
uce-886	0.841808	
uce-887	0.932755	
uce-888	0.994318	
uce-889	0.953908	
uce-88	0.946360	
uce-891	0.987654	
uce-893	0.965438	
uce-897	1.000000	
uce-898	0.963918	
uce-899	0.980344	
uce-902	0.719027	
uce-903	0.987342	
uce-904	0.954545	
uce-905	0.917733	
uce-906	0.924706	
uce-907	0.963563	
uce-910	0.832765	
uce-912	1.000000	
uce-913	0.894737	
uce-914	0.990453	
uce-915	0.986301	
uce-917	0.967822	
uce-919	0.880102	
uce-920	0.942004	
uce-921	0.994253	
uce-923	0.968354	
uce-930	0.920530	
uce-931	0.945946	
uce-932	0.958025	
uce-934	0.860051	
uce-937	0.724790	
uce-938	0.930946	
uce-93	0.909621	
uce-940	0.947090	
uce-943	0.886111	
uce-946	0.934028	
uce-949	0.960725	
uce-950	0.751705	
uce-953	0.814727	
uce-955	0.971204	
uce-956	0.885463	
uce-959	0.890792	
uce-95	0.916335	
uce-962	1.000000	
uce-967	0.930599	
uce-971	0.988858	
uce-972	0.928705	
uce-976	0.974138	
uce-978	1.000000	
uce-97	0.929268	
uce-980	0.889175	
uce-985	0.995316	
uce-987	0.996276	
uce-989	0.896458	
uce-98	0.949622	
uce-990	0.944578	
uce-991	0.977667	
uce-995	0.833333	
uce-997	0.962637	
uce-999	1.000000	
uce-99	0.985037	
