Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-6565	-1410.02	-1404.75	-1407.13	-1404.35	-1405.63	
uce-6566	-1144.08	-1156.02	-1155.99	-1156.15	-1155.74	
uce-6568	-2704.19	-2693.30	-2692.97	-2692.85	-2693.40	
uce-6569	-1876.99	-1867.57	-1867.37	-1867.75	-1867.77	
uce-6570	-1418.48	-1414.64	-1414.75	-1414.82	-1415.02	
uce-6571	-1592.21	-1590.44	-1597.42	-1589.09	-1597.92	
uce-6574	-1929.02	-1909.65	-1909.99	-1909.90	-1909.72	
uce-6576	-1208.84	-1218.07	-1218.42	-1217.24	-1218.54	
uce-6579	-2189.71	-2189.03	-2187.79	-2190.02	-2190.91	
uce-658	-1021.94	-1019.91	-1022.27	-1021.96	-1019.05	
uce-6580	-1057.20	-1038.63	-1040.08	-1039.69	-1037.61	
uce-6582	-1827.17	-1813.90	-1815.26	-1813.57	-1813.63	
uce-6584	-1696.62	-1697.24	-1697.52	-1697.64	-1697.19	
uce-6585	-1297.09	-1293.08	-1292.12	-1297.07	-1297.23	
uce-6586	-1573.55	-1568.74	-1568.55	-1568.85	-1568.79	
uce-6587	-1169.38	-1141.45	-1140.89	-1141.88	-1141.82	
uce-6588	-1365.09	-1356.12	-1355.01	-1357.33	-1358.70	
uce-6591	-1610.67	-1620.67	-1625.90	-1626.32	-1619.61	
uce-6592	-1183.97	-1176.59	-1176.71	-1176.71	-1176.37	
uce-6593	-1471.23	-1470.23	-1469.65	-1470.31	-1471.22	
uce-6596	-1248.66	-1294.54	-1294.31	-1294.26	-1294.65	
uce-6598	-2813.24	-2784.36	-2783.28	-2786.43	-2785.35	
uce-66	-1129.64	-1124.93	-1125.26	-1124.84	-1124.94	
uce-660	-1688.29	-1673.01	-1681.79	-1671.88	-1681.80	
uce-6601	-2707.85	-2713.10	-2714.43	-2714.01	-2712.08	
uce-6602	-1709.36	-1685.79	-1684.96	-1687.71	-1687.37	
uce-6606	-2713.26	-2710.51	-2713.41	-2710.52	-2709.69	
uce-6608	-2061.21	-2051.74	-2051.88	-2051.73	-2051.70	
uce-6610	-2149.15	-2145.16	-2146.17	-2145.56	-2144.24	
uce-6613	-1523.52	-1518.03	-1518.15	-1517.72	-1518.17	
uce-6614	-1325.70	-1317.86	-1320.84	-1317.14	-1318.12	
uce-6618	-553.26	-556.08	-556.08	-556.10	-556.04	
uce-662	-1490.35	-1488.12	-1487.26	-1492.49	-1492.01	
uce-6620	-990.36	-984.37	-985.30	-985.12	-983.59	
uce-6621	-1689.00	-1689.58	-1689.78	-1689.93	-1690.18	
uce-6625	-1720.74	-1720.92	-1720.88	-1720.98	-1721.23	
uce-6626	-1765.54	-1761.33	-1761.24	-1761.56	-1761.16	
uce-6627	-1010.01	-1009.24	-1009.35	-1008.88	-1009.22	
uce-6628	-1631.34	-1626.31	-1626.31	-1626.46	-1625.99	
uce-663	-1777.22	-1754.68	-1754.18	-1754.98	-1754.23	
uce-6633	-1233.64	-1232.65	-1232.75	-1232.57	-1232.88	
uce-6636	-1620.30	-1595.28	-1595.77	-1596.24	-1594.87	
uce-6638	-1732.31	-1745.58	-1745.50	-1745.53	-1745.14	
uce-6641	-735.45	-733.37	-733.36	-733.31	-733.35	
uce-6642	-1783.67	-1780.04	-1782.40	-1782.01	-1779.15	
uce-6643	-1849.55	-1838.83	-1841.09	-1840.85	-1838.12	
uce-6645	-2779.18	-2782.08	-2781.68	-2783.23	-2782.10	
uce-6648	-780.02	-781.39	-780.69	-782.35	-781.96	
uce-665	-1411.41	-1407.02	-1425.04	-1406.12	-1427.35	
uce-6652	-1784.15	-1767.95	-1768.58	-1768.79	-1767.18	
uce-6653	-773.99	-768.36	-768.42	-768.33	-768.45	
uce-6654	-2152.42	-2151.19	-2150.92	-2151.26	-2151.06	
uce-6655	-1250.32	-1240.64	-1241.16	-1240.05	-1240.85	
uce-6657	-1203.22	-1190.99	-1190.73	-1191.32	-1191.17	
uce-6659	-549.71	-549.91	-550.26	-550.36	-549.66	
uce-666	-1411.87	-1403.57	-1403.44	-1403.58	-1403.77	
uce-6665	-1349.15	-1352.61	-1352.92	-1352.61	-1352.34	
uce-6669	-2202.86	-2199.86	-2198.27	-2201.77	-2202.67	
uce-667	-1614.35	-1611.30	-1611.55	-1611.56	-1611.13	
uce-6671	-1072.18	-1073.22	-1073.63	-1073.23	-1073.53	
uce-6674	-1164.77	-1145.81	-1145.86	-1146.03	-1145.89	
uce-6677	-1013.38	-1015.40	-1015.29	-1015.99	-1015.49	
uce-6682	-1721.50	-1725.54	-1725.62	-1725.45	-1725.94	
uce-6684	-1741.62	-1731.07	-1738.07	-1736.38	-1729.88	
uce-6688	-2056.70	-2049.40	-2049.89	-2048.83	-2049.69	
uce-6690	-2097.13	-2097.34	-2102.21	-2102.36	-2096.46	
uce-6692	-1536.58	-1522.28	-1521.16	-1523.29	-1524.12	
uce-6693	-1569.93	-1561.97	-1561.94	-1562.64	-1561.88	
uce-6695	-822.50	-800.51	-802.85	-802.89	-799.51	
uce-6699	-1685.61	-1688.46	-1688.57	-1688.52	-1688.71	
uce-67	-1806.70	-1808.02	-1812.00	-1807.10	-1809.25	
uce-6700	-1278.66	-1268.35	-1268.66	-1267.71	-1268.59	
uce-6702	-953.67	-957.21	-959.22	-958.04	-956.18	
uce-6703	-1207.16	-1205.00	-1204.12	-1205.54	-1205.51	
uce-6705	-1971.09	-1957.56	-1958.00	-1958.51	-1956.43	
uce-6706	-2387.57	-2388.56	-2389.29	-2388.47	-2387.98	
uce-6707	-1358.71	-1356.87	-1357.04	-1357.27	-1356.50	
uce-671	-1660.99	-1647.43	-1651.16	-1646.31	-1651.33	
uce-6714	-2001.85	-1995.90	-1995.35	-1995.84	-1996.49	
uce-6715	-1530.57	-1540.33	-1540.52	-1540.03	-1540.31	
uce-6716	-975.98	-976.90	-977.88	-976.09	-978.06	
uce-6717	-2114.08	-2112.96	-2112.09	-2114.24	-2114.16	
uce-6718	-1251.14	-1244.30	-1244.08	-1244.26	-1244.41	
uce-6719	-1987.36	-1984.59	-1984.77	-1984.28	-1984.35	
uce-6721	-2263.09	-2260.44	-2260.67	-2262.04	-2259.47	
uce-6724	-1452.54	-1438.98	-1438.95	-1439.38	-1438.32	
uce-6726	-959.51	-951.35	-951.35	-951.40	-951.34	
uce-6727	-1563.22	-1564.31	-1564.03	-1564.62	-1564.70	
uce-6729	-851.32	-859.11	-860.12	-858.43	-859.20	
uce-6730	-1432.08	-1426.69	-1427.17	-1426.56	-1426.39	
uce-6731	-1953.37	-1964.96	-1963.74	-1967.00	-1965.60	
uce-6735	-1724.07	-1719.03	-1717.75	-1725.03	-1725.12	
uce-6739	-1042.78	-1039.67	-1039.87	-1039.77	-1039.76	
uce-674	-2361.03	-2342.44	-2347.26	-2350.57	-2341.70	
uce-6741	-2374.94	-2363.76	-2362.58	-2367.59	-2368.31	
uce-6742	-1278.69	-1271.79	-1273.26	-1273.23	-1270.61	
uce-6743	-1902.88	-1896.70	-1896.32	-1898.80	-1896.33	
uce-6746	-1841.59	-1826.65	-1832.97	-1825.76	-1831.18	
uce-6747	-2109.40	-2097.11	-2097.67	-2097.64	-2096.46	
uce-6748	-1950.65	-1951.67	-1953.07	-1951.25	-1951.59	
uce-6750	-1547.80	-1546.23	-1546.96	-1546.39	-1545.90	
uce-6752	-907.65	-905.47	-905.55	-905.41	-905.32	
uce-6754	-2049.85	-2052.43	-2053.25	-2051.82	-2052.77	
uce-6756	-1501.73	-1498.49	-1498.64	-1498.72	-1498.62	
uce-6757	-2605.46	-2606.68	-2612.01	-2611.10	-2605.59	
uce-6758	-1711.56	-1701.43	-1701.53	-1701.55	-1701.58	
uce-6762	-1281.51	-1273.22	-1273.08	-1273.08	-1273.27	
uce-6764	-1501.70	-1495.56	-1495.12	-1495.57	-1496.04	
uce-6765	-2133.78	-2140.79	-2141.41	-2140.33	-2141.45	
uce-6769	-2335.05	-2333.61	-2333.31	-2334.21	-2333.63	
uce-6770	-1132.79	-1125.87	-1125.84	-1126.06	-1125.90	
uce-6771	-1550.00	-1543.58	-1543.53	-1543.38	-1543.40	
uce-6774	-1069.49	-1071.61	-1071.00	-1072.12	-1071.78	
uce-6779	-1605.76	-1601.44	-1601.00	-1601.12	-1601.41	
uce-678	-1669.35	-1661.21	-1660.21	-1664.11	-1663.46	
uce-6780	-1336.27	-1334.35	-1333.60	-1335.55	-1335.56	
uce-6782	-1664.30	-1665.94	-1667.07	-1666.08	-1664.41	
uce-6786	-1128.75	-1129.87	-1130.20	-1130.40	-1129.31	
uce-6790	-1361.32	-1374.53	-1375.02	-1373.91	-1374.63	
uce-6791	-1388.80	-1385.62	-1386.37	-1385.18	-1386.02	
uce-6792	-2851.00	-2852.39	-2853.10	-2853.07	-2851.34	
uce-6796	-2157.99	-2157.03	-2157.10	-2157.48	-2156.80	
uce-6797	-2470.11	-2466.66	-2467.68	-2466.37	-2466.40	
uce-680	-1418.53	-1407.83	-1407.89	-1407.95	-1407.94	
uce-6800	-2139.36	-2136.98	-2137.59	-2137.77	-2135.94	
uce-6801	-1649.87	-1642.46	-1641.28	-1643.02	-1643.26	
uce-6802	-2110.36	-2112.21	-2115.59	-2111.06	-2115.69	
uce-6804	-1701.44	-1693.51	-1693.34	-1693.77	-1693.85	
uce-6805	-2227.60	-2232.64	-2237.47	-2238.05	-2231.34	
uce-6806	-2175.00	-2158.37	-2158.50	-2158.71	-2158.56	
uce-6808	-1514.83	-1509.00	-1509.27	-1508.87	-1508.62	
uce-6809	-2443.11	-2429.08	-2428.97	-2432.86	-2429.00	
uce-681	-1584.62	-1585.54	-1587.25	-1584.39	-1586.95	
uce-6811	-1578.10	-1562.09	-1572.86	-1560.97	-1573.64	
uce-6812	-1132.64	-1118.82	-1118.95	-1119.42	-1118.50	
uce-6818	-1693.53	-1682.24	-1682.32	-1682.60	-1682.23	
uce-6823	-1045.00	-1033.33	-1033.05	-1033.18	-1033.15	
uce-6826	-1314.53	-1316.59	-1318.07	-1318.17	-1315.69	
uce-6827	-2859.81	-2843.64	-2842.92	-2845.19	-2845.21	
uce-683	-1246.39	-1261.93	-1262.11	-1261.50	-1262.31	
uce-6830	-1048.28	-1040.83	-1040.62	-1041.49	-1041.31	
uce-6831	-852.97	-853.07	-852.95	-853.17	-853.15	
uce-6833	-868.25	-868.45	-868.32	-868.39	-868.25	
uce-6838	-2061.40	-2069.02	-2069.64	-2069.00	-2068.61	
uce-6841	-2319.21	-2314.36	-2315.42	-2315.43	-2313.37	
uce-6842	-1935.93	-1939.02	-1940.26	-1940.26	-1937.89	
uce-6843	-1128.24	-1114.72	-1115.21	-1114.90	-1114.18	
uce-685	-1594.06	-1582.61	-1582.15	-1582.85	-1582.81	
uce-6850	-1500.26	-1502.86	-1504.96	-1504.76	-1501.93	
uce-6855	-1694.10	-1684.15	-1683.22	-1685.85	-1685.65	
uce-6856	-1642.20	-1633.72	-1638.99	-1639.23	-1632.75	
uce-6859	-1922.59	-1911.27	-1914.50	-1914.68	-1909.98	
uce-686	-1460.55	-1463.85	-1462.85	-1464.35	-1464.28	
uce-6860	-3455.17	-3450.79	-3452.15	-3449.69	-3452.45	
uce-6870	-1055.04	-1051.82	-1051.57	-1050.93	-1055.32	
uce-6872	-2422.82	-2412.27	-2412.70	-2412.54	-2412.39	
uce-6873	-1221.57	-1215.69	-1215.81	-1215.39	-1215.81	
uce-6875	-1868.96	-1871.68	-1873.73	-1874.53	-1870.68	
uce-6879	-1604.98	-1601.72	-1604.11	-1603.92	-1600.44	
uce-6880	-1417.03	-1411.28	-1415.28	-1410.19	-1415.41	
uce-6882	-2548.46	-2533.42	-2561.94	-2532.38	-2561.53	
uce-6885	-1309.82	-1317.70	-1318.65	-1316.68	-1318.26	
uce-6887	-1296.26	-1298.42	-1299.93	-1300.07	-1297.14	
uce-6888	-1978.19	-1971.38	-1972.32	-1970.77	-1972.23	
uce-6892	-1248.06	-1247.40	-1246.46	-1249.11	-1249.62	
uce-6894	-1540.44	-1541.26	-1541.08	-1541.86	-1541.14	
uce-6896	-1153.77	-1151.40	-1151.17	-1151.65	-1151.55	
uce-6898	-1339.21	-1327.98	-1328.20	-1328.17	-1327.81	
uce-690	-1016.51	-1019.22	-1019.51	-1019.07	-1019.12	
uce-6902	-1727.08	-1726.35	-1727.47	-1726.22	-1726.66	
uce-6906	-1556.89	-1555.09	-1555.09	-1555.39	-1554.81	
uce-6907	-1245.01	-1238.58	-1237.71	-1241.12	-1241.42	
uce-6909	-3181.53	-3180.58	-3184.88	-3183.00	-3179.61	
uce-6910	-1459.73	-1464.28	-1464.01	-1464.15	-1463.96	
uce-692	-1054.04	-1050.41	-1050.16	-1051.11	-1049.85	
uce-6920	-2188.17	-2178.44	-2178.35	-2178.23	-2178.61	
uce-6921	-1519.65	-1510.33	-1509.79	-1509.99	-1510.54	
uce-6922	-747.31	-744.74	-747.53	-744.02	-745.04	
uce-6923	-1516.13	-1522.11	-1522.28	-1522.14	-1522.06	
uce-6926	-817.28	-825.26	-825.83	-826.20	-824.68	
uce-6929	-2687.59	-2687.70	-2689.28	-2686.52	-2689.09	
uce-693	-1591.51	-1591.88	-1592.28	-1592.75	-1591.40	
uce-6931	-2104.02	-2090.97	-2091.00	-2091.17	-2091.14	
uce-6933	-611.48	-602.21	-611.13	-611.10	-601.24	
uce-6934	-1474.55	-1475.52	-1475.46	-1475.78	-1475.46	
uce-6937	-1551.47	-1534.15	-1534.49	-1533.53	-1534.78	
uce-6938	-1508.41	-1506.77	-1506.76	-1506.75	-1506.42	
uce-6939	-730.17	-729.93	-734.18	-728.76	-733.96	
uce-6940	-1166.94	-1170.46	-1171.99	-1173.07	-1169.29	
uce-6942	-1330.29	-1327.90	-1329.91	-1327.24	-1329.62	
uce-6944	-980.94	-991.65	-993.12	-991.06	-991.59	
uce-6945	-1473.60	-1460.26	-1462.32	-1458.88	-1461.42	
uce-6946	-1837.87	-1839.02	-1838.99	-1839.17	-1839.01	
uce-6947	-2702.39	-2698.11	-2699.91	-2699.05	-2697.25	
uce-695	-2004.78	-2001.94	-2000.77	-2004.96	-2004.99	
uce-6950	-1130.97	-1130.31	-1130.44	-1130.30	-1129.96	
uce-6953	-1164.55	-1167.25	-1166.29	-1168.73	-1167.99	
uce-6955	-940.75	-938.71	-938.76	-938.70	-938.80	
uce-6956	-2135.77	-2138.89	-2139.87	-2140.12	-2137.88	
uce-6957	-2197.24	-2195.70	-2197.19	-2195.92	-2195.10	
uce-6959	-2196.64	-2194.30	-2195.25	-2194.54	-2193.76	
uce-696	-1249.65	-1247.94	-1248.80	-1247.08	-1249.89	
uce-6964	-1242.76	-1242.10	-1241.95	-1242.07	-1242.06	
uce-6966	-1667.10	-1664.09	-1663.59	-1669.89	-1663.96	
uce-6968	-2561.97	-2548.28	-2551.58	-2547.27	-2552.17	
uce-697	-844.77	-844.39	-844.34	-843.84	-844.53	
uce-6970	-1413.84	-1408.11	-1407.17	-1409.60	-1409.28	
uce-6973	-2402.32	-2403.07	-2408.32	-2401.96	-2408.49	
uce-6975	-1492.13	-1476.82	-1477.19	-1477.11	-1476.52	
uce-698	-1358.09	-1364.52	-1367.03	-1367.41	-1363.22	
uce-6981	-726.32	-724.08	-724.24	-723.86	-724.17	
uce-6983	-1646.79	-1624.10	-1624.65	-1623.61	-1625.13	
uce-6984	-961.15	-956.47	-956.70	-956.95	-956.18	
uce-6986	-1834.68	-1845.29	-1845.96	-1844.59	-1846.58	
uce-6987	-1833.81	-1832.21	-1832.33	-1832.05	-1832.27	
uce-6988	-1050.99	-1055.49	-1055.30	-1055.52	-1055.29	
uce-699	-1374.10	-1366.99	-1369.36	-1369.28	-1365.89	
uce-6990	-2596.61	-2580.44	-2580.69	-2580.05	-2580.20	
uce-6995	-1529.22	-1511.94	-1512.27	-1511.84	-1512.25	
uce-6997	-1057.26	-1058.88	-1058.63	-1058.37	-1058.73	
uce-6998	-991.60	-994.34	-994.47	-994.33	-994.41	
uce-7	-671.01	-671.04	-671.17	-671.36	-671.12	
uce-700	-1324.15	-1327.81	-1327.84	-1327.93	-1327.54	
uce-7000	-2232.05	-2222.32	-2228.62	-2227.94	-2221.22	
uce-7003	-2794.49	-2787.28	-2787.33	-2787.35	-2787.31	
uce-7004	-1800.49	-1792.42	-1791.92	-1792.56	-1792.70	
uce-7008	-2093.55	-2087.49	-2087.18	-2087.22	-2090.52	
uce-7009	-1176.25	-1177.57	-1177.89	-1177.95	-1177.25	
uce-7011	-1414.02	-1427.31	-1427.33	-1427.62	-1427.24	
uce-7012	-1321.65	-1328.39	-1329.25	-1328.78	-1327.93	
uce-7014	-1750.75	-1739.30	-1741.24	-1738.24	-1741.23	
uce-7016	-1039.64	-1039.22	-1039.02	-1039.44	-1039.30	
uce-7018	-769.39	-770.82	-770.48	-770.57	-770.60	
uce-7019	-2953.94	-2951.03	-2950.57	-2951.05	-2951.34	
uce-7023	-2974.41	-2968.18	-2968.45	-2967.64	-2973.28	
uce-7024	-1726.84	-1719.22	-1723.30	-1722.92	-1717.73	
uce-7027	-1923.37	-1926.76	-1926.71	-1926.94	-1926.46	
uce-7028	-2133.80	-2125.03	-2123.66	-2129.95	-2129.41	
uce-703	-2333.21	-2330.54	-2334.84	-2329.38	-2332.61	
uce-7032	-1507.03	-1507.30	-1509.40	-1509.45	-1506.28	
uce-7033	-1578.07	-1576.11	-1576.33	-1576.47	-1576.27	
uce-7035	-1336.72	-1332.98	-1332.79	-1332.92	-1333.05	
uce-7036	-1242.97	-1267.98	-1267.85	-1267.82	-1267.59	
uce-7037	-1892.24	-1897.23	-1900.41	-1899.73	-1896.46	
uce-7038	-847.49	-835.25	-835.77	-835.07	-835.41	
uce-7044	-2158.62	-2159.39	-2159.11	-2159.44	-2159.60	
uce-7045	-1263.30	-1259.75	-1259.34	-1259.91	-1259.94	
uce-7046	-1859.97	-1867.11	-1870.06	-1866.27	-1869.93	
uce-7047	-1650.94	-1645.16	-1645.99	-1644.02	-1646.81	
uce-7048	-2007.06	-2003.92	-2005.97	-2003.14	-2004.15	
uce-7051	-2518.44	-2515.46	-2515.43	-2516.87	-2515.01	
uce-7053	-1737.10	-1733.17	-1733.35	-1733.59	-1733.42	
uce-7054	-1921.31	-1919.87	-1921.63	-1921.81	-1918.77	
uce-7055	-2200.07	-2175.03	-2176.91	-2178.32	-2174.10	
uce-7062	-1250.86	-1253.16	-1252.07	-1255.45	-1254.41	
uce-7063	-1080.71	-1080.60	-1080.89	-1080.68	-1080.98	
uce-7064	-1008.16	-1009.37	-1009.41	-1009.48	-1009.65	
uce-7068	-2265.31	-2267.65	-2267.86	-2268.06	-2266.87	
uce-7069	-1899.31	-1884.21	-1885.71	-1883.16	-1886.40	
uce-7071	-1835.12	-1841.64	-1842.09	-1842.78	-1841.00	
uce-7072	-1088.00	-1092.76	-1093.16	-1093.63	-1092.19	
uce-7073	-2044.65	-2052.52	-2059.82	-2051.45	-2060.03	
uce-7074	-1284.76	-1297.86	-1297.66	-1297.71	-1297.24	
uce-7077	-1618.36	-1616.59	-1615.69	-1619.82	-1621.72	
uce-7078	-1655.17	-1649.16	-1649.44	-1648.63	-1649.44	
uce-7079	-1280.05	-1283.79	-1283.50	-1283.48	-1285.11	
uce-708	-1679.27	-1666.94	-1668.98	-1666.19	-1669.25	
uce-7080	-1181.03	-1177.05	-1177.15	-1177.45	-1176.80	
uce-7081	-2155.59	-2151.46	-2150.81	-2152.80	-2152.29	
uce-7082	-1257.04	-1244.72	-1243.70	-1252.27	-1252.52	
uce-7083	-1457.75	-1450.69	-1451.07	-1451.30	-1450.26	
uce-7084	-1253.74	-1254.90	-1254.75	-1254.75	-1254.67	
uce-7091	-2615.25	-2609.36	-2608.27	-2614.00	-2613.53	
uce-7094	-1887.74	-1874.34	-1873.94	-1874.13	-1874.11	
uce-7095	-2031.73	-2000.19	-2002.66	-2000.45	-2000.09	
uce-7097	-1792.40	-1790.59	-1789.86	-1794.98	-1796.67	
uce-7098	-2739.06	-2740.05	-2739.84	-2740.40	-2740.04	
uce-710	-1390.08	-1390.47	-1390.49	-1390.42	-1390.26	
uce-7102	-2388.17	-2388.40	-2388.61	-2392.41	-2387.58	
uce-7103	-1224.55	-1218.90	-1218.74	-1219.14	-1218.99	
uce-7104	-1383.92	-1359.53	-1358.69	-1363.47	-1362.76	
uce-7107	-1185.69	-1181.75	-1181.75	-1181.81	-1181.73	
uce-7108	-2190.76	-2193.27	-2193.37	-2193.74	-2193.05	
uce-7109	-1092.26	-1079.56	-1079.46	-1079.46	-1080.07	
uce-711	-973.84	-968.37	-969.70	-967.22	-970.77	
uce-7113	-1089.09	-1075.72	-1076.95	-1077.21	-1074.62	
uce-7117	-1598.10	-1591.28	-1591.29	-1591.10	-1591.24	
uce-7120	-2085.75	-2091.29	-2091.24	-2091.26	-2090.86	
uce-7122	-1989.95	-1989.88	-1989.88	-1990.04	-1989.52	
uce-7125	-1790.91	-1797.15	-1799.52	-1800.90	-1796.23	
uce-7126	-999.09	-978.63	-977.65	-982.54	-982.35	
uce-7128	-1120.44	-1116.24	-1115.51	-1116.99	-1117.26	
uce-7129	-1410.14	-1436.26	-1436.84	-1436.32	-1436.68	
uce-7131	-606.41	-605.11	-604.56	-605.74	-605.93	
uce-7133	-1459.60	-1454.68	-1455.24	-1454.87	-1454.01	
uce-7134	-1087.11	-1085.31	-1089.17	-1089.14	-1084.32	
uce-7135	-1401.99	-1402.28	-1403.02	-1402.28	-1402.26	
uce-7136	-1315.68	-1312.06	-1311.94	-1311.79	-1311.90	
uce-7138	-1865.09	-1868.56	-1874.39	-1872.41	-1867.22	
uce-7143	-2115.41	-2108.72	-2107.65	-2112.05	-2112.83	
uce-7144	-1666.93	-1665.94	-1665.75	-1665.83	-1665.94	
uce-7145	-1670.72	-1665.88	-1665.36	-1665.95	-1666.07	
uce-7147	-2498.35	-2482.24	-2484.80	-2484.45	-2481.02	
uce-7148	-1992.93	-1977.22	-1977.46	-1977.70	-1977.30	
uce-7151	-1810.67	-1783.12	-1783.06	-1783.21	-1783.22	
uce-7157	-1977.22	-1982.82	-1982.90	-1983.23	-1982.99	
uce-7159	-1783.34	-1782.81	-1789.08	-1781.74	-1786.63	
uce-7160	-2576.88	-2555.14	-2554.22	-2558.83	-2558.39	
uce-7161	-1905.87	-1907.29	-1909.72	-1909.38	-1906.12	
uce-7162	-1013.29	-1003.95	-1004.53	-1003.59	-1004.45	
uce-7163	-1329.11	-1329.27	-1331.19	-1330.91	-1328.31	
uce-7164	-1168.90	-1162.81	-1162.63	-1162.75	-1162.62	
uce-7167	-1961.47	-1960.06	-1960.58	-1960.55	-1960.28	
uce-7168	-1035.81	-1040.21	-1040.71	-1040.44	-1039.80	
uce-717	-1832.68	-1862.32	-1862.01	-1862.13	-1862.23	
uce-7171	-1631.53	-1621.49	-1621.95	-1621.47	-1621.64	
uce-7173	-1328.83	-1321.64	-1321.56	-1321.75	-1321.72	
uce-7175	-1335.49	-1345.44	-1346.80	-1344.66	-1347.54	
uce-7184	-2642.98	-2633.67	-2632.44	-2638.65	-2638.72	
uce-7188	-1718.86	-1709.33	-1708.11	-1716.01	-1713.01	
uce-7190	-1812.17	-1800.30	-1799.39	-1802.47	-1802.34	
uce-7191	-1523.61	-1514.51	-1515.45	-1514.68	-1513.73	
uce-7192	-1896.86	-1888.81	-1889.04	-1889.13	-1888.79	
uce-7193	-1386.64	-1382.43	-1388.52	-1388.42	-1381.52	
uce-7197	-2738.53	-2731.73	-2733.29	-2731.59	-2731.49	
uce-720	-1249.08	-1250.90	-1255.23	-1255.35	-1249.86	
uce-7200	-1020.30	-1007.76	-1007.56	-1007.92	-1007.97	
uce-7201	-1223.87	-1222.71	-1222.93	-1223.38	-1222.60	
uce-7202	-1555.63	-1552.86	-1555.09	-1555.45	-1551.93	
uce-7205	-723.18	-719.94	-718.95	-721.74	-721.96	
uce-7207	-2020.53	-2000.33	-2002.83	-2004.58	-1999.29	
uce-7208	-1551.15	-1536.33	-1534.86	-1538.66	-1538.55	
uce-7209	-2119.82	-2121.77	-2122.25	-2121.49	-2121.59	
uce-7210	-1415.20	-1410.64	-1417.48	-1409.77	-1417.54	
uce-7212	-1548.96	-1540.75	-1541.00	-1540.66	-1540.54	
uce-7213	-1255.49	-1246.74	-1246.58	-1247.25	-1246.12	
uce-7216	-3139.77	-3133.07	-3137.41	-3134.41	-3132.18	
uce-7218	-2217.18	-2216.76	-2217.04	-2216.68	-2217.15	
uce-7219	-1814.12	-1791.66	-1791.99	-1791.11	-1792.18	
uce-7221	-1533.28	-1529.15	-1530.37	-1530.56	-1528.27	
uce-7222	-2612.27	-2597.30	-2596.86	-2597.10	-2597.50	
uce-7224	-1928.93	-1898.01	-1896.89	-1900.26	-1904.00	
uce-7227	-2130.80	-2123.21	-2122.66	-2123.36	-2123.87	
uce-7229	-1350.40	-1348.31	-1348.79	-1348.08	-1348.45	
uce-7230	-2287.02	-2292.09	-2291.53	-2292.73	-2293.29	
uce-7234	-1281.64	-1272.94	-1273.10	-1273.07	-1272.74	
uce-7235	-887.61	-893.77	-894.38	-893.97	-892.84	
uce-7237	-2251.14	-2251.10	-2251.34	-2251.05	-2250.76	
uce-724	-835.84	-835.41	-835.52	-835.64	-835.63	
uce-7240	-1645.71	-1639.26	-1640.70	-1638.40	-1640.41	
uce-7242	-2355.41	-2344.49	-2344.29	-2344.83	-2344.80	
uce-7244	-1125.48	-1105.28	-1104.63	-1106.19	-1105.94	
uce-7245	-907.74	-909.25	-908.80	-909.58	-909.48	
uce-7246	-1805.72	-1805.40	-1804.55	-1806.50	-1806.61	
uce-7247	-1352.56	-1350.67	-1353.10	-1349.50	-1353.14	
uce-7248	-2091.23	-2087.79	-2089.23	-2086.87	-2090.13	
uce-7249	-1636.86	-1645.48	-1645.54	-1645.64	-1645.12	
uce-725	-1708.87	-1711.63	-1711.69	-1711.79	-1712.16	
uce-7251	-1146.82	-1143.84	-1143.40	-1147.14	-1143.81	
uce-7252	-1621.16	-1620.97	-1619.98	-1622.54	-1622.68	
uce-7255	-1282.32	-1283.29	-1283.39	-1283.49	-1283.26	
uce-7257	-1507.86	-1496.36	-1498.35	-1496.89	-1495.15	
uce-726	-1614.48	-1600.82	-1601.53	-1600.05	-1602.34	
uce-7266	-1311.74	-1296.73	-1299.26	-1299.12	-1295.69	
uce-7269	-1125.41	-1120.23	-1120.28	-1120.45	-1120.50	
uce-727	-2405.08	-2413.97	-2414.20	-2413.34	-2414.60	
uce-7270	-2147.26	-2144.97	-2144.40	-2145.16	-2144.80	
uce-7275	-1334.27	-1320.59	-1320.70	-1320.53	-1320.43	
uce-7276	-1798.74	-1795.72	-1796.80	-1796.88	-1795.18	
uce-7277	-1621.65	-1607.66	-1607.41	-1608.28	-1608.12	
uce-7278	-886.65	-880.46	-880.36	-880.66	-880.67	
uce-7281	-1397.53	-1394.53	-1394.57	-1394.19	-1394.23	
uce-7282	-1685.42	-1701.20	-1701.35	-1701.12	-1701.24	
uce-7283	-1346.74	-1368.98	-1367.82	-1370.94	-1370.97	
uce-7286	-1465.73	-1445.61	-1444.59	-1447.17	-1446.28	
uce-7287	-836.15	-835.75	-835.74	-835.90	-835.80	
uce-7288	-1574.44	-1572.67	-1572.90	-1573.46	-1572.03	
uce-7289	-2474.83	-2478.62	-2479.87	-2477.56	-2478.99	
uce-729	-1535.25	-1524.58	-1524.94	-1524.21	-1525.03	
uce-7291	-655.17	-657.67	-657.54	-657.64	-657.76	
uce-7292	-1395.30	-1383.18	-1384.97	-1382.18	-1384.83	
uce-7294	-1560.77	-1566.78	-1566.78	-1566.53	-1567.24	
uce-7295	-2009.97	-2007.71	-2008.30	-2007.39	-2008.20	
