Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-6424	-5069.5337	-5058.6708	-5061.7264	-5061.7266	-5058.6705	
uce-6426	-2998.5845	-2997.2462	-2997.4338	-2997.4330	-2997.2459	
uce-6430	-3118.3157	-3117.2116	-3117.2578	-3117.2116	-3117.2574	
uce-6432	-3132.1603	-3135.1559	-3135.1562	-3135.1560	-3135.1555	
uce-6433	-6391.1420	-6363.7803	-6363.7801	-6365.3854	-6365.3859	
uce-6434	-4363.8769	-4353.0930	-4353.0937	-4354.8279	-4354.8257	
uce-6436	-4986.0820	-4985.0382	-4985.0384	-4985.0388	-4985.0380	
uce-6437	-2967.4494	-2962.9361	-2964.5648	-2962.9363	-2964.4378	
uce-6438	-9026.5561	-9017.3059	-9021.7886	-9021.5683	-9017.3060	
uce-6439	-4405.3692	-4404.5415	-4404.5415	-4404.8119	-4404.8132	
uce-6440	-5086.3155	-5084.5684	-5084.9457	-5084.5681	-5084.9456	
uce-6441	-6358.9228	-6362.0291	-6362.8071	-6362.0285	-6362.8076	
uce-6445	-2750.2772	-2750.6342	-2750.6343	-2750.6336	-2750.6343	
uce-6446	-5348.2232	-5335.5057	-5336.6185	-5336.2901	-5335.5053	
uce-6447	-3450.1948	-3447.7432	-3448.2218	-3447.7434	-3448.2218	
uce-6448	-4366.1433	-4354.6423	-4355.3556	-4354.9725	-4354.6425	
uce-6449	-2709.9430	-2708.2542	-2708.7025	-2708.7021	-2708.2519	
uce-645	-3383.8140	-3383.3696	-3383.3701	-3383.3698	-3383.3697	
uce-6451	-5614.5061	-5615.9967	-5615.9977	-5615.9968	-5615.9974	
uce-6454	-5427.3083	-5398.9704	-5398.9717	-5399.0597	-5399.0582	
uce-6457	-6702.7296	-6692.6756	-6692.7049	-6692.7048	-6692.6757	
uce-6458	-4734.6208	-4734.0295	-4734.0550	-4734.0299	-4734.0551	
uce-6459	-3154.6809	-3154.8409	-3158.5947	-3154.8407	-3157.9596	
uce-646	-2939.3218	-2925.6229	-2925.6248	-2925.6231	-2925.6304	
uce-6460	-3952.6526	-3940.7905	-3940.7911	-3940.7911	-3940.7906	
uce-6461	-4006.2514	-4013.3964	-4014.1193	-4014.1183	-4013.3963	
uce-6464	-5068.6297	-5059.3296	-5060.7136	-5059.3299	-5061.6126	
uce-6467	-4805.5125	-4805.8858	-4805.8858	-4806.0484	-4806.0856	
uce-6468	-5031.8105	-5021.5401	-5021.5410	-5021.5403	-5021.5408	
uce-647	-1850.6872	-1847.2158	-1847.2165	-1847.2161	-1847.2166	
uce-6471	-4266.6011	-4263.5330	-4263.5685	-4263.7978	-4263.5329	
uce-6472	-5297.2979	-5296.7040	-5296.7046	-5296.7049	-5296.7051	
uce-6473	-5122.5768	-5104.0917	-5106.4948	-5106.4950	-5104.0920	
uce-6474	-5067.6529	-5062.9026	-5067.9287	-5062.9035	-5067.9290	
uce-6475	-3089.9830	-3074.3240	-3074.3244	-3074.3240	-3074.3239	
uce-6476	-2324.9203	-2321.3874	-2322.8518	-2322.7475	-2321.3876	
uce-6478	-3107.9780	-3102.6742	-3102.8699	-3102.6744	-3102.8681	
uce-6479	-3808.8833	-3802.1589	-3802.1590	-3804.5969	-3804.5967	
uce-648	-4675.2769	-4665.1655	-4665.1634	-4667.0767	-4666.6417	
uce-6480	-3292.5452	-3283.7006	-3283.7007	-3283.7005	-3283.7007	
uce-6482	-6668.6966	-6662.4623	-6665.3389	-6662.4620	-6665.3381	
uce-6484	-3649.8448	-3652.0617	-3652.0617	-3652.0623	-3652.0619	
uce-6485	-4428.2286	-4426.5226	-4426.9235	-4426.9227	-4426.5226	
uce-6486	-4527.5924	-4526.0463	-4530.2228	-4526.0450	-4526.7029	
uce-6487	-5041.3751	-5038.9123	-5039.1001	-5038.9127	-5041.7632	
uce-649	-5621.7904	-5620.8118	-5621.3324	-5620.8123	-5621.3324	
uce-6492	-1319.9750	-1323.1284	-1323.1796	-1323.1288	-1323.1283	
uce-6494	-5550.9543	-5539.1174	-5541.5842	-5541.4173	-5539.1173	
uce-6496	-7149.4949	-7148.0138	-7153.2574	-7148.0141	-7153.2577	
uce-6497	-2517.4265	-2508.0149	-2508.0153	-2508.0160	-2508.0156	
uce-6499	-1605.9567	-1600.8835	-1601.3293	-1600.9951	-1600.8844	
uce-65	-3173.9805	-3157.1516	-3157.1528	-3158.4339	-3158.4333	
uce-6500	-5499.2656	-5495.8682	-5495.8680	-5499.1481	-5499.1804	
uce-6501	-4407.9428	-4404.4760	-4404.4764	-4407.4116	-4407.4116	
uce-6502	-4657.4547	-4640.2178	-4641.3848	-4641.3855	-4640.2176	
uce-6505	-5960.5620	-5956.1442	-5956.1461	-5956.1461	-5956.1436	
uce-6508	-5451.5340	-5449.2676	-5449.7001	-5449.7004	-5449.2676	
uce-6509	-1898.6212	-1894.5026	-1894.5026	-1894.5033	-1894.5028	
uce-6512	-5530.6221	-5521.9561	-5522.3762	-5521.9564	-5522.5819	
uce-6515	-4560.7560	-4559.3028	-4559.3054	-4559.3050	-4559.3034	
uce-6516	-3103.5100	-3096.8111	-3096.8113	-3096.8178	-3096.8112	
uce-6517	-6195.7093	-6193.5495	-6196.1460	-6196.0862	-6193.5503	
uce-6519	-5459.5773	-5450.4299	-5452.1491	-5450.4302	-5452.1500	
uce-652	-4614.5856	-4604.9142	-4604.9144	-4604.9153	-4604.9151	
uce-6520	-1890.2717	-1891.8560	-1891.8553	-1895.7128	-1895.7124	
uce-6521	-4311.0611	-4313.1013	-4313.7467	-4314.9430	-4313.1013	
uce-6522	-3366.9217	-3366.5092	-3366.5091	-3369.0173	-3369.0173	
uce-6523	-5192.1220	-5179.4104	-5179.5791	-5179.4271	-5179.4106	
uce-6524	-3409.7255	-3406.5481	-3406.6220	-3406.6230	-3406.5460	
uce-6526	-5362.3619	-5349.2621	-5352.5804	-5352.5803	-5349.2624	
uce-6527	-4935.5573	-4932.4613	-4932.4614	-4932.9601	-4932.9602	
uce-6528	-2960.1050	-2955.2942	-2956.2038	-2955.2940	-2956.2037	
uce-6530	-4689.3122	-4683.2812	-4683.2819	-4685.3745	-4685.4015	
uce-6532	-6675.8018	-6676.7384	-6676.7754	-6676.7749	-6676.7379	
uce-6533	-3322.0124	-3313.8911	-3313.8914	-3315.7269	-3315.7116	
uce-6534	-5754.1431	-5743.8863	-5743.8853	-5745.1978	-5745.1982	
uce-6535	-6639.7459	-6613.2061	-6615.7236	-6615.9310	-6613.2062	
uce-6538	-4932.4892	-4931.4747	-4932.2322	-4931.4743	-4932.2320	
uce-654	-4473.7748	-4470.4819	-4470.4832	-4470.4830	-4470.4818	
uce-6540	-3735.1907	-3733.3827	-3740.4689	-3733.3813	-3740.4680	
uce-6541	-3563.8922	-3561.1977	-3561.1979	-3561.5508	-3561.5510	
uce-6543	-4373.5442	-4365.1668	-4365.1669	-4368.7334	-4368.7334	
uce-6546	-5368.0263	-5363.4060	-5363.6916	-5363.4058	-5363.6972	
uce-6548	-5837.4969	-5838.4541	-5838.4572	-5839.5160	-5839.6536	
uce-655	-3535.4113	-3508.5078	-3508.5083	-3511.2633	-3511.2634	
uce-6550	-7196.4664	-7179.7836	-7179.7835	-7179.9975	-7179.8887	
uce-6551	-4754.5487	-4740.3465	-4740.3466	-4740.3465	-4740.3465	
uce-6552	-4041.5408	-4021.7079	-4022.3926	-4022.3923	-4021.7079	
uce-6553	-4146.6353	-4149.1416	-4149.2797	-4149.2794	-4149.1415	
uce-6554	-2472.2162	-2455.6602	-2455.6603	-2458.7752	-2458.7767	
uce-6555	-3007.9886	-3009.3579	-3010.7951	-3009.3578	-3010.7959	
uce-6557	-5154.6925	-5152.5371	-5153.5131	-5153.5139	-5152.5373	
uce-6558	-2419.3830	-2421.2881	-2421.2882	-2421.2882	-2421.2879	
uce-6562	-3556.5468	-3542.4350	-3546.8038	-3546.8032	-3542.4350	
uce-6564	-4897.6428	-4893.3436	-4893.3427	-4894.3417	-4894.3959	
uce-6565	-3215.2688	-3208.7099	-3208.7148	-3208.7150	-3208.7098	
uce-6566	-5667.9079	-5662.5616	-5662.6055	-5662.5623	-5662.6045	
uce-6569	-6291.3882	-6277.0612	-6277.0613	-6277.0624	-6277.0615	
uce-6570	-7889.1940	-7879.8158	-7879.8151	-7880.5723	-7879.8351	
uce-6571	-5126.4171	-5114.1543	-5115.4243	-5115.1287	-5114.1535	
uce-6574	-3931.5040	-3919.6648	-3919.6649	-3919.6658	-3919.6646	
uce-6575	-3939.3876	-3920.5535	-3922.4012	-3922.4009	-3920.5536	
uce-6576	-6132.2173	-6132.8667	-6133.1374	-6132.8659	-6133.1394	
uce-6578	-6129.2116	-6121.4273	-6121.7557	-6121.7636	-6121.4273	
uce-6579	-2093.8773	-2089.4782	-2089.4781	-2091.0361	-2091.0365	
uce-658	-5778.6002	-5766.4988	-5766.4965	-5767.5004	-5767.5014	
uce-6582	-3132.3213	-3127.0598	-3127.0605	-3127.0602	-3127.0595	
uce-6584	-3497.9136	-3494.9271	-3494.9276	-3494.9282	-3494.9275	
uce-6585	-2212.8826	-2210.6303	-2210.6295	-2217.4656	-2217.4654	
uce-6586	-6884.3251	-6882.7482	-6883.6845	-6883.6880	-6882.7485	
uce-6587	-4020.9932	-4014.0416	-4014.0413	-4015.3328	-4015.5253	
uce-6588	-3557.3269	-3551.3872	-3551.3874	-3554.5275	-3554.5276	
uce-6589	-2171.9522	-2167.5379	-2167.5384	-2169.9340	-2169.9333	
uce-6591	-4138.6770	-4133.8513	-4133.8516	-4136.6591	-4135.2148	
uce-6592	-3919.4701	-3911.5964	-3911.5962	-3911.5952	-3911.5958	
uce-6593	-5734.8521	-5731.8839	-5733.1383	-5733.1371	-5731.8842	
uce-6595	-2585.9341	-2576.4767	-2579.0542	-2579.0544	-2576.4766	
uce-6596	-4628.4166	-4627.5956	-4627.6928	-4627.5953	-4627.6931	
uce-6598	-4672.3348	-4666.3186	-4666.3191	-4666.3193	-4666.3192	
uce-6599	-2000.9540	-2001.4473	-2001.4469	-2001.4471	-2001.4473	
uce-66	-4518.7556	-4510.1646	-4510.1647	-4510.1654	-4510.1647	
uce-660	-6180.0338	-6165.3208	-6173.4528	-6172.1425	-6165.3204	
uce-6601	-4123.1002	-4122.1194	-4122.1196	-4122.1218	-4122.1197	
uce-6602	-3693.7145	-3682.6815	-3685.4202	-3682.6815	-3685.3774	
uce-6603	-3579.7374	-3589.6350	-3590.5975	-3590.4921	-3589.6349	
uce-6604	-3561.7516	-3561.4755	-3561.5415	-3561.5416	-3561.4759	
uce-6606	-2210.1073	-2211.8865	-2211.9835	-2211.9842	-2211.8866	
uce-6608	-3915.2826	-3916.4861	-3917.0636	-3916.9924	-3916.4849	
uce-6610	-3017.4089	-3013.8243	-3016.1165	-3013.8236	-3016.1159	
uce-6613	-2426.0822	-2428.5624	-2428.5624	-2428.5628	-2428.5623	
uce-6614	-4821.7978	-4819.9321	-4821.0332	-4819.9319	-4821.0334	
uce-6617	-5013.6811	-5006.6098	-5006.6097	-5006.7274	-5006.7288	
uce-6618	-1110.1529	-1113.1173	-1112.8643	-1113.5217	-1113.5214	
uce-6619	-2874.0574	-2873.9979	-2874.2051	-2873.9980	-2874.2050	
uce-662	-4052.1876	-4049.9379	-4049.9364	-4050.3681	-4051.4907	
uce-6620	-4451.1356	-4449.5040	-4450.4180	-4449.5042	-4450.3934	
uce-6621	-3138.9371	-3138.9839	-3143.3389	-3138.9838	-3143.3445	
uce-6622	-2101.9612	-2101.6673	-2101.6683	-2101.6672	-2101.6669	
uce-6625	-4790.2433	-4794.3613	-4796.5568	-4794.3617	-4796.5561	
uce-6626	-3728.3246	-3710.8714	-3710.8710	-3713.5455	-3712.7848	
uce-6627	-3001.8551	-2997.9758	-2997.9758	-2997.9757	-2997.9752	
uce-6628	-4943.9266	-4938.1416	-4938.3939	-4938.3941	-4938.1407	
uce-6629	-397.8204	-397.8205	-397.8205	-397.8250	-397.8206	
uce-663	-4384.6827	-4370.9803	-4370.9811	-4371.5508	-4371.5495	
uce-6633	-2229.6402	-2233.6064	-2233.6139	-2233.6142	-2233.6142	
uce-6635	-3238.8687	-3240.9863	-3240.9864	-3241.3273	-3241.3274	
uce-6636	-3727.0075	-3721.7595	-3724.4219	-3724.4221	-3721.7596	
uce-6637	-2667.2576	-2666.3826	-2666.3827	-2666.3830	-2666.3828	
uce-6638	-2823.3438	-2828.9946	-2828.9960	-2828.9969	-2828.9958	
uce-664	-4160.5541	-4160.9773	-4165.2762	-4160.9773	-4165.2762	
uce-6640	-4068.0427	-4069.0442	-4070.2628	-4069.0442	-4070.2624	
uce-6641	-1613.3010	-1612.8854	-1612.8854	-1612.8854	-1612.8852	
uce-6642	-4544.0349	-4546.0106	-4546.0765	-4546.0770	-4546.0119	
uce-6643	-5668.7435	-5651.0724	-5653.1390	-5651.0725	-5653.1388	
uce-6645	-4921.8950	-4917.5134	-4918.1937	-4917.5132	-4918.1943	
uce-6648	-3682.8067	-3685.1953	-3685.9926	-3686.2335	-3685.1957	
uce-6649	-4338.7268	-4363.9154	-4363.9154	-4364.0005	-4364.2418	
uce-665	-6559.1466	-6559.5056	-6559.5055	-6561.8051	-6561.8040	
uce-6652	-3683.9116	-3681.2570	-3681.9261	-3681.9278	-3681.2579	
uce-6653	-4066.9723	-4063.8733	-4066.8553	-4063.8746	-4066.6263	
uce-6654	-4492.6463	-4494.6570	-4494.6587	-4494.6594	-4494.6578	
uce-6655	-3295.9063	-3289.5439	-3289.5447	-3289.5433	-3289.5441	
uce-6657	-3416.1729	-3410.8508	-3414.5872	-3410.8511	-3414.5885	
uce-6658	-3029.5998	-3027.4961	-3028.0711	-3027.4959	-3028.0951	
uce-6659	-4990.1024	-4986.9995	-4987.1736	-4987.1738	-4986.9996	
uce-666	-2978.7454	-2974.5864	-2975.2536	-2974.5866	-2975.2526	
uce-6663	-5335.8471	-5327.0461	-5327.0459	-5327.3947	-5327.2770	
uce-6664	-5829.5279	-5822.7481	-5822.8656	-5822.8719	-5822.7481	
uce-6665	-4954.8318	-4956.6051	-4956.6045	-4957.2006	-4957.2145	
uce-6667	-2823.3295	-2814.0200	-2814.4442	-2814.3875	-2814.0200	
uce-6669	-6027.7507	-6026.1400	-6026.7503	-6026.1403	-6026.7496	
uce-667	-3342.7618	-3337.6252	-3338.9970	-3337.6236	-3338.9951	
uce-6671	-4346.5538	-4333.8819	-4333.8818	-4333.8819	-4333.8816	
uce-6674	-3991.6698	-3973.1029	-3973.8582	-3973.1032	-3973.8589	
uce-6676	-5688.8499	-5685.7752	-5686.3450	-5685.9278	-5685.7746	
uce-6677	-1563.1246	-1565.3786	-1565.7869	-1565.3786	-1565.7873	
uce-6679	-3147.7876	-3152.8375	-3156.5859	-3152.8373	-3156.7044	
uce-6680	-894.6774	-894.6773	-894.6766	-894.6783	-894.6776	
uce-6682	-4907.4851	-4907.2727	-4907.8573	-4908.9820	-4907.2722	
uce-6684	-2033.5678	-2025.1604	-2030.8420	-2030.8122	-2025.1608	
uce-6688	-6001.5185	-5992.5682	-5994.6294	-5992.5674	-5996.0494	
uce-6690	-4129.2755	-4133.8692	-4133.8688	-4135.6146	-4134.8591	
uce-6692	-5266.4670	-5262.2322	-5263.6025	-5262.2313	-5263.6024	
uce-6693	-4151.5746	-4148.5899	-4148.5899	-4150.6865	-4150.6862	
uce-6695	-6230.8511	-6224.7991	-6226.0069	-6225.9882	-6224.7989	
uce-6696	-5181.6439	-5176.2573	-5176.2580	-5176.2574	-5176.2568	
uce-6698	-2066.3717	-2059.5341	-2059.5338	-2062.4557	-2062.4554	
uce-6699	-7504.3028	-7503.6340	-7505.8178	-7503.6343	-7505.1275	
uce-67	-3334.8119	-3329.0225	-3331.8983	-3331.5587	-3329.0229	
uce-6700	-3090.5754	-3089.1944	-3089.3510	-3089.1944	-3089.3515	
uce-6702	-4860.6159	-4864.3346	-4864.3349	-4864.3355	-4864.3350	
uce-6703	-5818.7011	-5812.2625	-5815.4452	-5817.2690	-5812.2626	
uce-6705	-2158.1024	-2142.1321	-2144.7431	-2146.4866	-2142.1325	
uce-6706	-3657.5509	-3655.3483	-3655.3476	-3656.4521	-3656.4522	
uce-6707	-4028.3278	-4026.9760	-4026.9761	-4026.9765	-4026.9769	
uce-671	-5000.2853	-4993.5355	-4993.9479	-4993.5351	-4993.6688	
uce-6714	-3568.0957	-3568.0960	-3568.0961	-3568.0953	-3568.0953	
uce-6715	-4437.0546	-4434.6007	-4434.6007	-4436.1497	-4436.1498	
uce-6716	-3273.0052	-3273.5746	-3274.7852	-3274.7859	-3273.5746	
uce-6717	-7800.7832	-7795.6919	-7795.6917	-7797.0714	-7797.0847	
uce-6718	-3588.0839	-3588.6819	-3588.7410	-3588.6816	-3588.7421	
uce-6719	-5245.2844	-5245.7821	-5245.7828	-5245.7817	-5245.7818	
uce-672	-5113.9424	-5108.7383	-5108.7384	-5108.7387	-5108.7383	
uce-6721	-5610.4963	-5606.7500	-5606.7510	-5608.6151	-5607.9662	
uce-6723	-5020.9177	-5015.0406	-5015.0404	-5015.5899	-5015.5674	
uce-6724	-4021.5043	-4010.4022	-4011.7552	-4011.7529	-4010.4025	
uce-6725	-4440.5256	-4432.0725	-4432.0721	-4432.0725	-4432.0723	
uce-6726	-4222.8557	-4217.3816	-4217.3820	-4217.3823	-4217.3811	
uce-6727	-3307.9905	-3304.2499	-3304.2502	-3304.2499	-3304.2501	
uce-6731	-3415.3880	-3417.3571	-3418.7232	-3417.3570	-3418.7229	
uce-6732	-4771.9250	-4759.8283	-4762.1994	-4762.1990	-4759.8271	
uce-6734	-2346.8094	-2344.6469	-2344.6474	-2344.8692	-2344.8690	
uce-6735	-6129.4986	-6129.3309	-6129.3299	-6130.4265	-6130.4277	
uce-6736	-2190.1799	-2190.1705	-2190.1708	-2190.1706	-2190.1707	
uce-6739	-2713.2868	-2713.6285	-2713.6290	-2713.6295	-2713.6291	
uce-674	-3531.2954	-3516.1161	-3517.0407	-3516.7489	-3516.1163	
uce-6740	-4171.8496	-4166.2012	-4166.2010	-4168.0169	-4166.4373	
uce-6741	-2668.0668	-2666.9815	-2666.9813	-2667.2154	-2667.2152	
uce-6742	-4506.9085	-4509.2398	-4509.4674	-4509.4675	-4509.2381	
uce-6743	-3148.7244	-3146.4243	-3146.4245	-3147.9410	-3147.9418	
uce-6746	-4275.4194	-4273.5249	-4273.5256	-4273.5253	-4273.5254	
uce-6747	-5524.1195	-5501.8664	-5501.8663	-5501.8672	-5501.8669	
uce-6748	-4352.0044	-4346.0382	-4346.6568	-4347.0508	-4346.0382	
uce-6750	-3836.9708	-3825.1452	-3829.8482	-3829.8483	-3825.1449	
uce-6754	-3602.3323	-3604.5083	-3605.2779	-3605.2778	-3604.5083	
uce-6756	-3780.3542	-3773.4581	-3773.4585	-3773.4584	-3773.4585	
uce-6757	-4752.7119	-4752.7798	-4753.5846	-4755.1622	-4752.7797	
uce-6758	-3064.5890	-3054.3190	-3055.3957	-3054.3188	-3055.3984	
uce-6762	-5205.9043	-5199.9245	-5208.7294	-5208.7307	-5199.9249	
uce-6763	-3970.0158	-3966.6112	-3966.6114	-3966.9807	-3967.4699	
uce-6764	-1768.4649	-1769.6339	-1771.0353	-1769.6341	-1771.0350	
uce-6765	-4458.8826	-4459.9401	-4459.9404	-4459.9899	-4459.9908	
uce-6766	-3058.3417	-3060.2425	-3061.9398	-3061.9401	-3060.2414	
uce-6769	-3919.6245	-3911.9164	-3913.4570	-3913.4570	-3911.9158	
uce-6770	-2822.4650	-2819.7182	-2819.7183	-2819.7183	-2819.7181	
uce-6771	-5136.6718	-5132.3236	-5133.2859	-5132.3232	-5132.8975	
uce-6773	-3836.8901	-3829.3720	-3830.0697	-3830.9614	-3829.3718	
uce-6774	-2899.6298	-2897.6178	-2897.6176	-2899.2473	-2899.2465	
uce-6776	-2500.4096	-2501.6742	-2501.6739	-2501.6836	-2501.6832	
uce-6778	-4577.6935	-4562.7980	-4562.7984	-4562.7985	-4562.7974	
uce-6779	-7705.5100	-7678.5329	-7680.3034	-7679.3083	-7678.5336	
uce-678	-5133.7040	-5128.9642	-5128.9649	-5128.9652	-5128.9640	
uce-6780	-4266.5077	-4259.5534	-4259.5533	-4259.5548	-4259.5555	
uce-6782	-4768.4081	-4756.7076	-4759.3330	-4757.7187	-4756.7069	
uce-6786	-3815.4445	-3807.5393	-3807.8522	-3807.5392	-3807.8215	
uce-6787	-2224.7356	-2221.2609	-2222.2808	-2222.2817	-2221.2602	
uce-6789	-900.3216	-900.3370	-900.3381	-900.6428	-900.6388	
uce-6790	-3935.8688	-3921.8296	-3923.7019	-3921.8303	-3923.7012	
uce-6791	-5291.2249	-5282.4679	-5282.6261	-5282.6266	-5282.4676	
uce-6792	-2359.0975	-2355.3038	-2355.3036	-2355.3038	-2355.3034	
uce-6797	-4604.2929	-4600.9792	-4600.9797	-4600.9798	-4600.9794	
uce-680	-4831.4358	-4825.1882	-4825.6182	-4825.9306	-4826.5442	
uce-6800	-5000.3061	-4988.6312	-4988.6308	-4990.4256	-4990.4253	
uce-6801	-4609.3789	-4598.9075	-4598.9075	-4599.4513	-4599.4781	
uce-6802	-2579.2755	-2574.1472	-2574.1470	-2576.1403	-2576.1404	
uce-6804	-8240.1373	-8238.7121	-8238.7117	-8239.9152	-8239.1255	
uce-6805	-6110.3477	-6109.4194	-6109.4192	-6109.4189	-6109.4186	
uce-6806	-2862.3988	-2863.2128	-2863.2134	-2863.2130	-2863.2128	
uce-6807	-4819.2296	-4808.3337	-4809.0257	-4809.0308	-4808.3337	
uce-6808	-4187.4373	-4177.6701	-4177.6750	-4177.6695	-4177.6750	
uce-6809	-7108.2748	-7100.3637	-7100.3627	-7100.3623	-7100.3632	
uce-681	-4321.8652	-4325.1201	-4325.1201	-4325.1214	-4325.1206	
uce-6811	-1978.8587	-1974.3879	-1974.3884	-1974.3884	-1974.3885	
uce-6812	-2460.5540	-2439.6313	-2439.6314	-2439.6318	-2439.6311	
uce-6813	-1894.2672	-1897.1739	-1898.3087	-1897.1738	-1898.3078	
uce-6818	-3679.6523	-3670.1801	-3670.1795	-3670.1800	-3670.1801	
uce-6820	-1484.8399	-1486.1184	-1486.1186	-1490.1987	-1490.1984	
uce-6821	-2161.1239	-2167.6467	-2167.6461	-2167.8407	-2167.8402	
uce-6823	-3930.3355	-3925.1053	-3926.9182	-3925.1039	-3926.9179	
uce-6824	-4557.2409	-4555.1314	-4556.4413	-4555.1323	-4556.4402	
uce-6826	-2932.5644	-2929.9467	-2929.9463	-2929.9462	-2929.9457	
uce-6827	-5947.3477	-5934.5559	-5934.5559	-5934.5561	-5934.5558	
uce-6829	-6098.9705	-6088.4916	-6088.4916	-6093.0071	-6092.9443	
uce-683	-5285.5576	-5280.6956	-5280.6950	-5280.6955	-5280.6948	
uce-6830	-3048.4884	-3048.0934	-3048.0935	-3048.0937	-3048.0937	
uce-6831	-4228.8732	-4216.3691	-4217.3210	-4217.4197	-4216.3689	
uce-6833	-3513.1921	-3505.3818	-3505.3828	-3507.0428	-3507.0705	
uce-6838	-3611.9179	-3608.8322	-3608.8322	-3609.6590	-3609.6588	
uce-6839	-3498.4388	-3500.9724	-3504.0216	-3502.3165	-3500.9725	
uce-6841	-4167.8547	-4163.0275	-4164.3954	-4164.3962	-4163.0272	
uce-6842	-3141.4586	-3143.6717	-3143.6719	-3143.9192	-3143.9192	
uce-6843	-5227.6494	-5228.0818	-5228.4969	-5228.4969	-5228.0819	
uce-6844	-3461.7804	-3454.5765	-3458.3699	-3454.5758	-3458.3700	
uce-685	-4968.2453	-4951.0417	-4951.3960	-4951.3944	-4951.0415	
uce-6850	-3992.0432	-3992.9085	-3992.9088	-3992.9089	-3992.9088	
uce-6855	-5703.3093	-5690.6053	-5690.6057	-5691.4655	-5691.4660	
uce-6856	-6359.7899	-6359.4551	-6359.4564	-6359.4556	-6359.4576	
uce-6859	-4032.8799	-4028.4917	-4031.2102	-4028.4910	-4031.2124	
uce-686	-5191.7017	-5188.1134	-5188.8647	-5188.5444	-5188.1130	
uce-6860	-3457.8879	-3455.3531	-3455.3559	-3455.3534	-3455.3563	
uce-6862	-1764.0788	-1758.0226	-1758.2262	-1758.2254	-1758.0227	
uce-6863	-3323.7889	-3318.5924	-3318.5945	-3320.3510	-3320.3497	
uce-6865	-1461.5095	-1461.0265	-1461.0267	-1461.0265	-1461.0271	
uce-6866	-2414.8809	-2412.0059	-2412.0059	-2412.0056	-2412.0061	
uce-6870	-5311.0795	-5302.2020	-5303.1676	-5302.9295	-5302.2023	
uce-6871	-3466.4709	-3453.0173	-3454.3702	-3454.3702	-3453.0178	
uce-6872	-4951.9084	-4936.7241	-4936.7249	-4936.7237	-4936.7245	
uce-6873	-4593.1208	-4588.9223	-4589.1216	-4589.1220	-4588.9225	
uce-6874	-1913.4403	-1909.9682	-1909.9681	-1910.5261	-1910.5257	
uce-6875	-3006.9367	-3008.3923	-3009.3878	-3009.3872	-3008.3928	
uce-6879	-5213.9284	-5207.1554	-5208.2721	-5208.2713	-5207.1554	
uce-6880	-5047.3615	-5042.3842	-5042.5871	-5042.3847	-5042.5872	
uce-6881	-5415.8349	-5411.5759	-5413.2170	-5413.2183	-5411.5759	
uce-6882	-3735.0377	-3729.6010	-3730.8330	-3729.6008	-3730.8325	
uce-6885	-4945.3880	-4948.5191	-4948.5201	-4948.5196	-4948.5196	
uce-6887	-3667.6173	-3660.6906	-3660.6911	-3660.6904	-3660.6902	
uce-6892	-4094.8518	-4098.5921	-4098.5923	-4098.5929	-4098.5927	
uce-6894	-3162.8328	-3161.3429	-3161.4070	-3161.3430	-3161.4066	
uce-6896	-3990.1377	-3988.4452	-3988.6524	-3989.2372	-3988.4256	
uce-6898	-4865.7458	-4860.7631	-4860.7629	-4860.7623	-4860.7628	
uce-690	-5853.6410	-5846.1856	-5846.1902	-5846.1896	-5846.1838	
uce-6902	-4850.6467	-4840.0019	-4841.0980	-4840.0021	-4840.5170	
uce-6903	-1814.4960	-1814.4961	-1814.4958	-1814.4960	-1814.4957	
uce-6904	-4202.2184	-4193.9098	-4196.2125	-4198.2439	-4193.9097	
uce-6906	-4391.9458	-4385.6669	-4385.6672	-4390.8378	-4387.7143	
uce-6907	-4020.9183	-4015.3681	-4015.3681	-4017.7868	-4017.7811	
uce-6909	-4581.1392	-4581.0239	-4582.1585	-4581.0239	-4581.9708	
uce-691	-2299.1463	-2305.5015	-2305.4972	-2305.4973	-2305.4968	
uce-6910	-4597.6770	-4600.5098	-4600.6453	-4600.6458	-4600.5095	
uce-6912	-1987.8688	-1988.1750	-1988.8068	-1988.4924	-1988.1749	
uce-6913	-3455.6385	-3453.3061	-3453.3059	-3455.2408	-3455.2406	
uce-6915	-2961.9938	-2958.0463	-2958.0465	-2958.0464	-2958.0462	
uce-692	-7167.2229	-7167.5326	-7168.6286	-7167.5328	-7168.6280	
uce-6920	-5995.1910	-5991.2959	-5993.7501	-5993.7521	-5991.2956	
uce-6921	-5042.2315	-5033.8655	-5033.8646	-5034.6239	-5034.6244	
uce-6922	-1382.5829	-1381.8559	-1381.8558	-1381.8558	-1381.8563	
uce-6923	-2782.3095	-2781.8206	-2781.8204	-2782.6218	-2782.6221	
uce-6926	-5609.4052	-5599.9159	-5599.9159	-5601.8036	-5601.2585	
uce-6929	-4574.2806	-4571.8425	-4571.9982	-4571.9974	-4571.8428	
uce-693	-3137.2860	-3132.3680	-3132.3678	-3132.3682	-3132.3672	
uce-6931	-4539.7967	-4535.6191	-4535.6186	-4541.7940	-4541.7932	
uce-6932	-1899.5889	-1886.6125	-1891.6565	-1886.6122	-1891.6561	
uce-6933	-5024.8026	-5017.8521	-5017.8547	-5021.2631	-5020.7579	
