Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-662	-4866.73	-4858.08	-4857.45	-4858.85	-4862.60	
uce-6620	-5100.03	-5093.81	-5098.48	-5093.12	-5097.35	
uce-6621	-3477.83	-3479.12	-3484.39	-3478.20	-3485.90	
uce-6622	-2390.33	-2386.78	-2386.73	-2386.23	-2386.49	
uce-6625	-5381.30	-5386.30	-5390.68	-5385.18	-5389.91	
uce-6626	-4159.20	-4135.84	-4135.56	-4140.02	-4137.11	
uce-6627	-3557.24	-3547.50	-3547.65	-3547.16	-3547.96	
uce-6628	-5611.97	-5595.74	-5600.79	-5600.68	-5594.95	
uce-6629	-481.14	-480.94	-480.81	-480.83	-480.96	
uce-663	-4965.60	-4947.49	-4946.15	-4949.50	-4948.76	
uce-6633	-2773.40	-2782.98	-2781.56	-2782.84	-2782.66	
uce-6635	-3585.31	-3582.52	-3582.29	-3582.39	-3582.13	
uce-6636	-4254.99	-4248.44	-4251.12	-4251.88	-4246.90	
uce-6637	-3086.35	-3088.40	-3088.19	-3087.59	-3088.42	
uce-6638	-3263.81	-3265.64	-3265.80	-3265.72	-3264.83	
uce-664	-4628.25	-4629.39	-4633.26	-4627.12	-4633.56	
uce-6640	-4473.62	-4474.41	-4477.09	-4473.02	-4477.19	
uce-6641	-1949.80	-1945.07	-1945.04	-1944.97	-1945.19	
uce-6642	-5225.16	-5226.67	-5225.61	-5229.20	-5226.51	
uce-6643	-6202.28	-6180.50	-6181.51	-6178.29	-6181.83	
uce-6645	-5682.74	-5673.76	-5673.56	-5672.82	-5675.65	
uce-6648	-4160.52	-4158.95	-4159.94	-4162.28	-4160.76	
uce-6649	-4746.86	-4788.26	-4788.23	-4787.90	-4789.01	
uce-665	-7458.90	-7453.70	-7451.80	-7462.03	-7463.23	
uce-6652	-4235.67	-4238.93	-4241.03	-4240.19	-4237.93	
uce-6653	-4641.21	-4622.88	-4625.44	-4621.62	-4623.68	
uce-6654	-5297.79	-5297.01	-5297.71	-5298.29	-5296.55	
uce-6655	-3867.14	-3859.55	-3860.14	-3860.74	-3860.59	
uce-6657	-3931.39	-3919.81	-3926.40	-3919.36	-3926.95	
uce-6658	-3502.72	-3496.98	-3496.26	-3498.45	-3498.58	
uce-6659	-5717.44	-5709.99	-5713.63	-5713.05	-5708.95	
uce-666	-3471.57	-3468.18	-3469.18	-3466.15	-3469.43	
uce-6663	-5934.34	-5922.45	-5919.24	-5927.04	-5924.70	
uce-6664	-6217.63	-6212.09	-6214.12	-6214.93	-6211.17	
uce-6665	-5706.17	-5705.93	-5706.60	-5705.75	-5707.08	
uce-6667	-3153.36	-3136.59	-3140.41	-3137.99	-3135.40	
uce-6669	-6767.79	-6766.85	-6769.95	-6767.00	-6766.79	
uce-667	-3961.43	-3953.88	-3958.38	-3953.78	-3956.03	
uce-6671	-4984.18	-4960.91	-4962.10	-4963.68	-4960.52	
uce-6674	-4607.70	-4581.83	-4583.74	-4581.02	-4583.28	
uce-6676	-6429.46	-6417.09	-6422.18	-6420.19	-6417.02	
uce-6677	-1756.07	-1758.15	-1758.37	-1757.11	-1759.14	
uce-6679	-3601.92	-3603.97	-3606.91	-3603.29	-3606.70	
uce-6680	-1067.20	-1067.95	-1067.89	-1067.78	-1067.88	
uce-6682	-5447.88	-5441.78	-5441.48	-5444.88	-5442.45	
uce-6684	-2301.55	-2287.42	-2294.98	-2293.11	-2286.33	
uce-6688	-6764.49	-6745.61	-6749.08	-6746.55	-6755.12	
uce-6690	-4767.94	-4767.94	-4766.97	-4767.62	-4766.49	
uce-6692	-6045.34	-6031.24	-6032.76	-6029.49	-6037.01	
uce-6693	-4842.70	-4840.53	-4839.20	-4847.01	-4843.36	
uce-6695	-7009.68	-6990.91	-6994.09	-6992.63	-6989.47	
uce-6696	-5829.66	-5823.94	-5825.47	-5825.86	-5825.51	
uce-6698	-2280.19	-2265.09	-2263.86	-2271.62	-2269.14	
uce-6699	-8204.80	-8200.53	-8204.02	-8202.73	-8200.02	
uce-67	-3860.62	-3836.38	-3844.89	-3843.45	-3835.31	
uce-6700	-3560.86	-3551.43	-3552.20	-3549.94	-3552.63	
uce-6702	-5492.03	-5493.71	-5494.25	-5494.67	-5493.94	
uce-6703	-6508.89	-6501.76	-6511.98	-6514.86	-6499.72	
uce-6705	-2450.79	-2426.86	-2427.58	-2431.55	-2425.93	
uce-6706	-4149.78	-4147.63	-4144.68	-4147.17	-4148.58	
uce-6707	-4480.55	-4476.42	-4476.51	-4476.12	-4476.46	
uce-671	-5930.62	-5913.50	-5914.65	-5914.32	-5911.00	
uce-6714	-4067.45	-4065.95	-4065.01	-4065.73	-4066.79	
uce-6715	-5068.87	-5065.37	-5062.84	-5070.36	-5070.44	
uce-6716	-3797.18	-3794.42	-3798.53	-3798.03	-3795.18	
uce-6717	-8637.60	-8631.71	-8630.08	-8633.67	-8635.43	
uce-6718	-4164.84	-4163.33	-4162.35	-4162.37	-4163.07	
uce-6719	-6013.52	-6016.51	-6016.21	-6018.03	-6015.40	
uce-672	-5792.07	-5779.50	-5778.72	-5780.33	-5778.29	
uce-6721	-6392.86	-6384.30	-6384.24	-6386.97	-6381.72	
uce-6723	-5748.32	-5731.94	-5733.16	-5734.93	-5732.05	
uce-6724	-4577.27	-4563.92	-4563.71	-4563.86	-4562.83	
uce-6725	-4976.71	-4968.86	-4969.63	-4969.91	-4970.93	
uce-6726	-4995.48	-4984.86	-4987.06	-4986.04	-4983.65	
uce-6727	-3704.00	-3692.78	-3693.16	-3692.91	-3692.81	
uce-6731	-3865.57	-3868.96	-3870.76	-3868.40	-3871.18	
uce-6732	-5296.37	-5273.83	-5278.63	-5279.18	-5273.26	
uce-6734	-2768.93	-2764.75	-2763.66	-2765.58	-2765.58	
uce-6735	-6905.08	-6897.00	-6896.46	-6896.00	-6899.15	
uce-6736	-2525.48	-2521.58	-2522.20	-2520.39	-2521.94	
uce-6739	-3164.55	-3163.16	-3162.85	-3164.11	-3162.52	
uce-674	-4054.70	-4031.67	-4034.22	-4031.59	-4030.63	
uce-6740	-4787.99	-4780.52	-4779.60	-4784.21	-4780.53	
uce-6741	-3128.41	-3130.30	-3130.82	-3131.04	-3128.68	
uce-6742	-5186.24	-5188.59	-5188.95	-5190.02	-5187.66	
uce-6743	-3635.50	-3629.70	-3627.50	-3630.33	-3632.24	
uce-6746	-4805.06	-4804.97	-4804.79	-4804.13	-4804.44	
uce-6747	-6246.73	-6215.08	-6215.74	-6214.68	-6214.92	
uce-6748	-4996.41	-4979.37	-4981.23	-4981.83	-4978.34	
uce-6750	-4346.10	-4325.96	-4335.49	-4335.71	-4323.75	
uce-6754	-4102.05	-4110.74	-4115.03	-4115.03	-4109.97	
uce-6756	-4290.79	-4277.62	-4277.13	-4277.30	-4278.05	
uce-6757	-5471.98	-5465.45	-5464.25	-5468.72	-5465.58	
uce-6758	-3516.43	-3499.89	-3501.83	-3498.30	-3501.89	
uce-6762	-5870.66	-5860.15	-5871.44	-5871.28	-5857.62	
uce-6763	-4482.14	-4479.15	-4478.72	-4478.93	-4478.92	
uce-6764	-1975.17	-1978.28	-1980.87	-1977.74	-1978.10	
uce-6765	-5182.33	-5185.46	-5184.96	-5187.76	-5187.17	
uce-6766	-3435.67	-3439.13	-3444.47	-3444.23	-3439.28	
uce-6769	-4549.15	-4532.81	-4541.17	-4538.98	-4532.50	
uce-6770	-3240.12	-3237.26	-3237.77	-3237.26	-3237.13	
uce-6771	-5741.92	-5738.46	-5740.99	-5739.12	-5741.60	
uce-6773	-4131.48	-4125.81	-4126.74	-4128.00	-4125.02	
uce-6774	-3456.24	-3458.83	-3457.88	-3462.48	-3460.59	
uce-6776	-3062.45	-3058.40	-3057.67	-3061.62	-3062.26	
uce-6778	-5247.24	-5229.46	-5229.26	-5228.75	-5228.87	
uce-6779	-8445.55	-8400.71	-8403.37	-8400.86	-8399.09	
uce-678	-5738.34	-5724.53	-5724.26	-5724.70	-5725.14	
uce-6780	-4842.36	-4835.02	-4835.11	-4835.77	-4834.70	
uce-6782	-5354.79	-5337.74	-5338.66	-5336.98	-5336.21	
uce-6786	-4425.90	-4393.29	-4395.94	-4391.74	-4393.39	
uce-6787	-2621.95	-2610.28	-2612.98	-2612.75	-2610.15	
uce-6789	-1148.96	-1148.09	-1147.14	-1148.17	-1148.08	
uce-6790	-4521.07	-4495.46	-4499.53	-4496.11	-4498.17	
uce-6791	-6069.27	-6052.43	-6052.34	-6053.87	-6049.75	
uce-6792	-2678.11	-2674.50	-2674.55	-2674.54	-2674.55	
uce-6797	-5161.89	-5161.40	-5161.28	-5161.99	-5161.00	
uce-680	-5581.75	-5565.50	-5565.56	-5565.96	-5567.48	
uce-6800	-5645.04	-5628.14	-5627.27	-5629.94	-5629.73	
uce-6801	-5118.88	-5102.91	-5102.67	-5102.41	-5104.89	
uce-6802	-3008.99	-3005.80	-3005.38	-3008.43	-3008.60	
uce-6804	-9167.81	-9164.57	-9164.89	-9164.48	-9163.97	
uce-6805	-6890.64	-6892.80	-6891.74	-6893.25	-6893.70	
uce-6806	-3355.65	-3353.04	-3354.19	-3352.27	-3352.00	
uce-6807	-5493.01	-5475.22	-5476.93	-5479.38	-5474.28	
uce-6808	-4683.49	-4668.56	-4669.13	-4667.17	-4667.45	
uce-6809	-7973.22	-7965.74	-7963.85	-7963.82	-7965.75	
uce-681	-4966.00	-4960.72	-4960.30	-4960.04	-4960.08	
uce-6811	-2323.29	-2312.73	-2311.95	-2312.12	-2311.91	
uce-6812	-2911.15	-2876.52	-2877.07	-2876.93	-2876.51	
uce-6813	-2156.45	-2157.04	-2159.53	-2156.38	-2158.59	
uce-6818	-4270.30	-4247.80	-4248.48	-4248.49	-4247.70	
uce-6820	-1728.63	-1733.57	-1732.46	-1737.72	-1737.86	
uce-6821	-2590.60	-2596.69	-2595.67	-2598.25	-2596.56	
uce-6823	-4408.31	-4404.56	-4405.55	-4404.89	-4406.15	
uce-6824	-5207.43	-5201.22	-5203.66	-5199.33	-5204.37	
uce-6826	-3613.81	-3608.04	-3607.79	-3609.30	-3608.99	
uce-6827	-6523.97	-6501.66	-6501.64	-6503.29	-6501.95	
uce-6829	-6654.91	-6639.63	-6638.46	-6645.33	-6644.92	
uce-683	-6030.26	-6026.75	-6026.49	-6025.14	-6025.33	
uce-6830	-3548.75	-3536.20	-3533.46	-3535.08	-3535.69	
uce-6831	-4882.40	-4871.27	-4875.09	-4872.05	-4870.58	
uce-6833	-4143.36	-4123.29	-4121.54	-4124.66	-4125.67	
uce-6838	-4035.51	-4028.57	-4028.15	-4030.21	-4030.01	
uce-6839	-3971.85	-3972.96	-3976.21	-3972.52	-3973.40	
uce-6841	-4710.36	-4694.66	-4696.06	-4697.87	-4695.58	
uce-6842	-3647.38	-3647.80	-3647.56	-3647.88	-3647.70	
uce-6843	-5950.31	-5968.83	-5971.92	-5970.98	-5968.12	
uce-6844	-3955.61	-3943.49	-3949.20	-3944.33	-3949.47	
uce-685	-5701.09	-5675.04	-5677.62	-5674.63	-5674.06	
uce-6850	-4586.86	-4587.00	-4586.98	-4587.24	-4586.18	
uce-6855	-6547.80	-6517.47	-6516.76	-6519.54	-6520.03	
uce-6856	-7237.16	-7230.96	-7231.17	-7231.58	-7232.04	
uce-6859	-4608.90	-4600.70	-4604.05	-4600.13	-4604.15	
uce-686	-6020.32	-6011.01	-6010.21	-6009.44	-6009.26	
uce-6860	-3965.30	-3961.00	-3959.43	-3958.94	-3960.60	
uce-6862	-1973.66	-1964.60	-1964.77	-1964.81	-1964.07	
uce-6863	-3775.86	-3766.98	-3765.11	-3770.83	-3768.98	
uce-6865	-1986.87	-1991.59	-1991.86	-1990.91	-1991.28	
uce-6866	-2825.82	-2821.52	-2822.71	-2820.85	-2824.31	
uce-6870	-6052.62	-6037.03	-6039.85	-6037.84	-6037.80	
uce-6871	-3974.34	-3956.07	-3957.00	-3956.88	-3954.31	
uce-6872	-5452.14	-5425.54	-5425.33	-5424.95	-5425.08	
uce-6873	-5307.70	-5292.81	-5295.57	-5294.19	-5292.18	
uce-6874	-2279.53	-2272.38	-2271.19	-2273.97	-2273.49	
uce-6875	-3472.45	-3474.80	-3478.36	-3477.99	-3473.32	
uce-6879	-5871.55	-5857.64	-5860.19	-5861.03	-5856.97	
uce-6880	-5777.28	-5769.78	-5772.47	-5768.40	-5772.49	
uce-6881	-6149.76	-6136.08	-6141.44	-6142.56	-6138.16	
uce-6882	-4366.45	-4362.92	-4366.66	-4362.81	-4363.29	
uce-6885	-5439.07	-5442.53	-5443.98	-5444.17	-5444.24	
uce-6887	-4223.77	-4210.47	-4211.14	-4210.05	-4209.98	
uce-6892	-4676.19	-4679.88	-4677.79	-4679.98	-4679.90	
uce-6894	-3527.25	-3523.31	-3523.77	-3522.79	-3523.25	
uce-6896	-4630.74	-4626.83	-4625.87	-4626.56	-4626.79	
uce-6898	-5673.47	-5663.30	-5662.93	-5663.44	-5662.29	
uce-690	-6623.37	-6617.35	-6618.46	-6617.38	-6619.55	
uce-6902	-5488.73	-5470.59	-5473.92	-5469.51	-5472.89	
uce-6903	-2174.09	-2172.56	-2172.77	-2172.98	-2172.71	
uce-6904	-4586.18	-4569.17	-4574.40	-4575.30	-4567.86	
uce-6906	-5053.84	-5038.53	-5036.47	-5044.04	-5040.89	
uce-6907	-4550.29	-4543.59	-4543.50	-4546.93	-4542.30	
uce-6909	-5385.79	-5382.30	-5382.62	-5382.75	-5382.16	
uce-691	-2650.89	-2663.99	-2663.63	-2664.22	-2662.88	
uce-6910	-5491.33	-5498.55	-5500.24	-5502.24	-5497.08	
uce-6912	-2247.94	-2244.86	-2246.64	-2246.24	-2244.03	
uce-6913	-3936.46	-3936.90	-3935.71	-3937.60	-3936.67	
uce-6915	-3339.90	-3334.24	-3334.58	-3333.55	-3333.93	
uce-692	-7972.38	-7972.18	-7974.17	-7970.39	-7973.06	
uce-6920	-6843.43	-6840.40	-6845.75	-6847.74	-6839.74	
uce-6921	-5750.67	-5739.84	-5740.26	-5744.65	-5744.81	
uce-6922	-1693.04	-1687.06	-1687.67	-1687.69	-1687.04	
uce-6923	-3177.43	-3176.64	-3176.35	-3179.12	-3179.34	
uce-6926	-6279.92	-6266.45	-6267.47	-6272.37	-6266.88	
uce-6929	-5165.49	-5157.49	-5160.27	-5160.83	-5157.43	
uce-693	-3529.02	-3524.52	-3522.94	-3523.68	-3523.82	
uce-6931	-5252.27	-5237.94	-5236.37	-5247.53	-5247.63	
uce-6932	-2304.49	-2280.84	-2289.28	-2279.48	-2290.32	
uce-6933	-5728.03	-5717.15	-5716.93	-5720.29	-5718.47	
uce-6934	-5876.76	-5875.76	-5874.58	-5874.93	-5874.95	
uce-6937	-4316.29	-4304.71	-4309.46	-4309.84	-4304.26	
uce-6938	-6683.05	-6652.69	-6654.09	-6653.05	-6651.79	
uce-6939	-4548.96	-4540.69	-4543.84	-4539.64	-4542.17	
uce-6940	-4972.32	-4978.15	-4976.16	-4979.68	-4979.78	
uce-6942	-3629.94	-3626.90	-3626.48	-3625.61	-3626.21	
uce-6943	-5672.87	-5658.36	-5657.58	-5659.95	-5660.06	
uce-6944	-1845.87	-1841.65	-1841.38	-1841.50	-1842.12	
uce-6945	-5753.43	-5738.21	-5735.60	-5741.13	-5738.54	
uce-6946	-6090.20	-6086.00	-6085.58	-6085.35	-6085.30	
uce-6947	-7637.33	-7613.44	-7618.58	-7611.32	-7616.19	
uce-6948	-4178.93	-4165.98	-4170.23	-4163.85	-4170.00	
uce-695	-5382.24	-5375.83	-5375.05	-5380.76	-5378.45	
uce-6950	-2329.81	-2331.17	-2330.73	-2331.39	-2330.79	
uce-6953	-9487.05	-9451.77	-9456.98	-9456.68	-9449.97	
uce-6954	-2976.79	-2977.22	-2976.80	-2978.26	-2978.17	
uce-6955	-6312.98	-6265.62	-6266.19	-6266.22	-6270.44	
uce-6956	-5426.61	-5412.05	-5413.36	-5412.66	-5413.31	
uce-6957	-8370.62	-8347.25	-8347.55	-8348.93	-8346.09	
uce-6959	-5095.18	-5078.39	-5077.52	-5077.63	-5078.94	
uce-696	-5946.08	-5924.55	-5924.85	-5924.59	-5923.15	
uce-6964	-5758.67	-5750.95	-5751.50	-5751.07	-5750.58	
uce-6966	-4217.39	-4201.82	-4202.64	-4204.05	-4200.73	
uce-6968	-4884.96	-4845.67	-4845.27	-4846.90	-4848.91	
uce-6969	-2699.21	-2697.42	-2696.15	-2696.68	-2696.33	
uce-697	-5188.33	-5193.21	-5193.30	-5196.31	-5198.39	
uce-6970	-3580.01	-3576.16	-3575.84	-3577.02	-3576.84	
uce-6973	-1970.24	-1963.61	-1969.34	-1962.02	-1969.53	
uce-6974	-3302.08	-3292.26	-3291.58	-3292.11	-3294.11	
uce-6975	-3048.94	-3040.91	-3041.70	-3041.02	-3040.15	
uce-6977	-3460.46	-3459.31	-3459.07	-3462.20	-3462.12	
uce-698	-4188.76	-4169.24	-4168.38	-4173.66	-4175.85	
uce-6981	-4958.81	-4954.78	-4957.53	-4952.51	-4957.90	
uce-6983	-5219.75	-5214.67	-5216.84	-5213.20	-5213.99	
uce-6984	-4845.30	-4831.86	-4834.55	-4833.64	-4830.62	
uce-6986	-7461.32	-7445.31	-7452.81	-7445.78	-7455.69	
uce-6987	-3420.60	-3419.64	-3420.83	-3421.33	-3418.91	
uce-6988	-5464.44	-5451.10	-5453.82	-5452.06	-5452.77	
uce-699	-2086.66	-2085.11	-2086.08	-2085.82	-2086.97	
uce-6990	-5336.29	-5333.84	-5336.09	-5335.66	-5332.48	
uce-6992	-4015.00	-4020.36	-4021.42	-4021.16	-4019.10	
uce-6994	-6451.31	-6447.07	-6447.10	-6445.47	-6448.18	
uce-6995	-7704.14	-7687.72	-7693.04	-7687.59	-7689.58	
uce-6997	-4683.50	-4664.21	-4666.82	-4666.00	-4661.67	
uce-6998	-4578.89	-4569.40	-4572.78	-4571.73	-4568.73	
uce-7	-3626.40	-3618.22	-3617.75	-3616.82	-3618.82	
uce-70	-5822.15	-5816.45	-5817.49	-5814.26	-5817.51	
uce-700	-2311.05	-2311.55	-2312.12	-2311.14	-2311.83	
uce-7000	-2462.12	-2457.79	-2460.89	-2460.77	-2457.23	
uce-7002	-5045.42	-5032.76	-5032.64	-5037.23	-5034.31	
uce-7003	-5970.66	-5948.17	-5948.94	-5950.90	-5947.36	
uce-7004	-6478.31	-6472.49	-6476.60	-6472.17	-6472.63	
uce-7008	-4463.38	-4452.08	-4449.93	-4452.81	-4452.94	
uce-7009	-4542.77	-4530.70	-4530.85	-4531.87	-4530.67	
uce-7010	-2976.77	-2969.62	-2969.43	-2968.84	-2969.36	
uce-7011	-5950.43	-5946.57	-5946.24	-5945.71	-5946.70	
uce-7012	-3769.98	-3772.13	-3771.63	-3771.75	-3771.71	
uce-7014	-3583.13	-3570.77	-3572.94	-3568.67	-3572.44	
uce-7015	-4037.49	-4032.49	-4036.74	-4031.45	-4036.76	
uce-7016	-2738.74	-2739.27	-2739.69	-2737.61	-2739.43	
uce-7018	-5549.34	-5542.96	-5541.41	-5548.38	-5544.91	
uce-7019	-5661.80	-5655.69	-5662.02	-5656.28	-5660.70	
uce-7021	-4337.37	-4321.50	-4323.41	-4320.41	-4322.96	
uce-7022	-4406.39	-4401.32	-4405.99	-4406.58	-4399.63	
uce-7023	-4789.02	-4780.92	-4779.46	-4781.37	-4781.38	
uce-7024	-1729.05	-1723.06	-1722.85	-1723.01	-1723.07	
uce-7027	-3550.31	-3550.02	-3549.93	-3548.20	-3550.31	
uce-7028	-6501.80	-6499.99	-6500.98	-6499.91	-6500.83	
uce-703	-7299.48	-7295.01	-7296.51	-7298.36	-7293.32	
uce-7030	-3060.72	-3042.06	-3040.98	-3043.28	-3044.53	
uce-7032	-4548.92	-4539.68	-4541.99	-4541.44	-4539.62	
uce-7033	-3915.08	-3909.09	-3909.15	-3908.60	-3908.52	
uce-7035	-5086.15	-5081.86	-5080.90	-5081.03	-5082.13	
uce-7036	-7354.67	-7346.51	-7346.46	-7345.99	-7347.86	
uce-7037	-4833.52	-4825.93	-4826.81	-4826.84	-4826.41	
uce-7038	-4258.13	-4240.56	-4240.39	-4241.27	-4239.47	
uce-7044	-5403.99	-5393.95	-5394.74	-5392.78	-5394.31	
uce-7045	-3518.13	-3519.25	-3520.26	-3520.13	-3519.16	
uce-7046	-3373.45	-3374.33	-3377.64	-3374.55	-3377.77	
uce-7047	-3063.55	-3056.98	-3057.93	-3055.62	-3057.73	
uce-7048	-2965.99	-2967.59	-2971.10	-2966.07	-2969.80	
uce-7050	-5286.58	-5271.95	-5273.04	-5273.38	-5271.08	
uce-7051	-6375.06	-6363.79	-6363.58	-6365.16	-6362.66	
uce-7053	-6597.00	-6591.49	-6591.61	-6590.17	-6590.90	
uce-7054	-2919.24	-2914.23	-2918.21	-2917.13	-2913.33	
uce-7055	-4764.26	-4750.77	-4754.75	-4754.69	-4748.78	
uce-7056	-3078.25	-3064.19	-3063.72	-3065.67	-3064.30	
uce-7058	-3987.77	-3991.37	-3991.80	-3991.70	-3989.98	
uce-706	-5272.31	-5262.66	-5266.02	-5261.96	-5265.75	
uce-7063	-3374.87	-3371.89	-3371.36	-3373.42	-3371.81	
uce-7064	-1666.62	-1665.72	-1665.12	-1665.36	-1665.85	
uce-7067	-4009.50	-4001.66	-4000.66	-4002.43	-4001.65	
uce-7068	-5385.71	-5386.06	-5384.81	-5388.49	-5388.40	
uce-7069	-5308.68	-5285.36	-5286.09	-5285.06	-5285.94	
uce-7070	-5814.73	-5799.25	-5798.38	-5800.11	-5801.80	
uce-7071	-4772.48	-4782.50	-4787.27	-4785.22	-4781.29	
uce-7072	-5968.16	-5970.82	-5972.02	-5976.47	-5969.82	
uce-7073	-9765.85	-9741.74	-9746.49	-9742.43	-9742.77	
uce-7074	-3879.70	-3874.12	-3878.44	-3879.27	-3874.40	
uce-7076	-2586.27	-2574.59	-2574.56	-2574.38	-2575.18	
uce-7077	-6555.54	-6542.70	-6541.54	-6541.82	-6544.00	
uce-7078	-2752.55	-2742.50	-2743.39	-2743.15	-2742.57	
uce-7079	-3480.68	-3479.90	-3479.99	-3477.65	-3479.27	
uce-708	-5982.05	-5947.31	-5949.41	-5950.18	-5947.02	
uce-7080	-2344.86	-2344.12	-2344.47	-2344.46	-2344.15	
uce-7081	-6086.42	-6076.91	-6076.59	-6077.00	-6078.66	
uce-7082	-3136.02	-3127.82	-3127.74	-3128.54	-3126.59	
uce-7083	-2416.13	-2404.03	-2403.43	-2403.66	-2403.07	
uce-7084	-4320.92	-4303.25	-4303.50	-4303.23	-4303.49	
uce-7091	-5659.01	-5643.55	-5644.72	-5645.25	-5644.75	
uce-7094	-1812.60	-1810.88	-1810.75	-1810.64	-1811.18	
uce-7095	-6204.67	-6163.26	-6161.98	-6165.61	-6163.16	
uce-7097	-4749.27	-4733.77	-4740.23	-4740.47	-4732.54	
uce-7098	-7361.07	-7359.50	-7360.39	-7360.54	-7357.90	
uce-710	-7148.17	-7147.78	-7152.35	-7153.17	-7147.33	
uce-7100	-5239.53	-5205.86	-5204.49	-5207.98	-5209.70	
uce-7102	-5232.86	-5231.95	-5231.89	-5232.00	-5233.27	
uce-7103	-7221.23	-7198.78	-7200.19	-7196.38	-7199.54	
uce-7104	-4623.81	-4597.78	-4594.78	-4599.57	-4599.92	
uce-7105	-5186.24	-5175.43	-5178.74	-5175.80	-5174.72	
uce-7107	-4575.06	-4556.02	-4557.15	-4555.98	-4555.40	
uce-7108	-6070.35	-6069.67	-6069.61	-6068.77	-6069.29	
uce-7109	-4971.16	-4949.79	-4955.70	-4951.99	-4948.91	
uce-711	-5247.07	-5231.61	-5231.61	-5232.62	-5231.59	
uce-7113	-2997.14	-2991.74	-2994.93	-2994.73	-2991.79	
uce-7117	-4448.41	-4438.26	-4437.51	-4439.28	-4437.13	
uce-7118	-2038.18	-2044.26	-2044.05	-2045.21	-2043.78	
uce-712	-5437.24	-5411.91	-5412.52	-5413.90	-5412.33	
uce-7120	-4843.91	-4830.02	-4827.51	-4830.68	-4829.95	
uce-7122	-4244.77	-4258.81	-4258.73	-4257.97	-4260.20	
uce-7125	-5225.42	-5203.73	-5205.41	-5203.09	-5207.03	
uce-7126	-3897.12	-3883.49	-3882.79	-3886.14	-3881.83	
uce-7128	-5579.50	-5582.34	-5586.38	-5588.90	-5580.89	
uce-7129	-5892.61	-5886.72	-5888.74	-5884.84	-5887.99	
uce-7131	-1700.85	-1705.54	-1708.23	-1705.16	-1707.46	
uce-7133	-6288.28	-6266.82	-6269.28	-6267.53	-6268.20	
uce-7134	-7414.95	-7420.05	-7420.98	-7429.56	-7429.56	
uce-7135	-6429.42	-6428.48	-6430.06	-6430.30	-6427.62	
uce-7136	-4276.25	-4273.15	-4270.64	-4271.70	-4271.03	
uce-7138	-7649.74	-7650.05	-7652.28	-7649.08	-7649.70	
uce-7141	-2085.06	-2086.50	-2086.13	-2086.49	-2086.31	
uce-7143	-4930.71	-4913.52	-4912.14	-4913.89	-4914.04	
uce-7144	-5130.99	-5115.90	-5120.40	-5120.35	-5114.52	
uce-7145	-3241.93	-3241.78	-3240.03	-3241.05	-3241.39	
uce-7146	-3131.93	-3133.77	-3133.32	-3134.16	-3133.41	
uce-7147	-4568.35	-4553.17	-4556.19	-4556.00	-4551.49	
uce-7148	-5988.37	-5965.09	-5965.03	-5964.75	-5964.08	
uce-715	-3774.78	-3764.52	-3766.73	-3763.44	-3767.42	
uce-7151	-4467.91	-4454.07	-4453.42	-4454.04	-4453.39	
uce-7157	-6084.23	-6063.04	-6066.18	-6063.55	-6062.74	
uce-7159	-5309.37	-5306.49	-5305.39	-5309.61	-5306.04	
uce-7160	-3070.59	-3051.69	-3053.63	-3053.30	-3050.26	
uce-7161	-4065.58	-4060.61	-4060.30	-4059.35	-4060.54	
uce-7162	-4679.21	-4640.98	-4646.98	-4646.56	-4639.87	
uce-7163	-2749.54	-2753.18	-2753.16	-2752.80	-2753.73	
uce-7164	-8846.40	-8824.24	-8830.68	-8830.84	-8824.32	
uce-7167	-3236.72	-3242.88	-3243.45	-3243.23	-3242.51	
uce-7168	-4014.94	-4013.84	-4013.38	-4014.93	-4014.73	
uce-717	-6554.90	-6551.08	-6551.82	-6551.09	-6550.35	
uce-7170	-4592.97	-4590.25	-4588.76	-4592.30	-4590.99	
uce-7171	-5053.82	-5050.31	-5051.60	-5049.70	-5050.82	
uce-7173	-6025.01	-5999.34	-6005.28	-6003.70	-5998.17	
uce-7175	-4190.28	-4185.60	-4185.27	-4187.98	-4185.59	
uce-718	-1555.06	-1547.90	-1551.56	-1546.77	-1552.39	
uce-7183	-4479.57	-4476.22	-4476.18	-4476.34	-4478.65	
uce-7184	-7290.56	-7290.76	-7290.74	-7289.93	-7293.83	
uce-7188	-5995.39	-5982.82	-5980.68	-5986.63	-5984.54	
uce-7190	-6225.34	-6200.45	-6199.71	-6203.07	-6200.98	
uce-7191	-4709.52	-4690.65	-4697.06	-4699.84	-4689.62	
uce-7192	-2895.71	-2882.12	-2881.72	-2883.26	-2884.06	
uce-7193	-3707.40	-3702.41	-3705.52	-3705.61	-3701.48	
uce-7195	-4629.11	-4634.97	-4635.30	-4634.31	-4634.58	
uce-7197	-4413.67	-4408.46	-4410.32	-4409.51	-4407.52	
uce-72	-5037.38	-5011.06	-5015.83	-5012.13	-5011.71	
uce-720	-2823.86	-2831.59	-2831.78	-2832.58	-2831.95	
uce-7200	-4305.44	-4294.69	-4298.07	-4293.93	-4297.58	
uce-7201	-5496.71	-5484.61	-5484.52	-5488.83	-5483.00	
uce-7202	-2740.59	-2739.59	-2741.28	-2740.46	-2738.82	
uce-7205	-2160.09	-2149.70	-2152.45	-2151.97	-2148.96	
