Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-6763	-4317.30	-4320.55	-4320.98	-4322.06	-4321.15	
uce-6764	-2219.95	-2225.78	-2226.37	-2225.44	-2225.18	
uce-6765	-4295.87	-4303.55	-4303.50	-4302.21	-4303.71	
uce-6766	-3573.08	-3575.53	-3580.74	-3579.23	-3575.46	
uce-6769	-4409.45	-4397.67	-4409.22	-4407.95	-4396.46	
uce-6770	-3468.02	-3464.71	-3464.51	-3463.80	-3464.04	
uce-6771	-6336.16	-6336.87	-6338.81	-6337.88	-6337.80	
uce-6773	-4131.79	-4126.01	-4126.36	-4127.71	-4125.57	
uce-6774	-3923.33	-3929.10	-3927.69	-3932.94	-3931.80	
uce-6776	-3078.43	-3086.48	-3087.68	-3087.42	-3085.82	
uce-6778	-5245.62	-5229.38	-5229.16	-5228.01	-5229.49	
uce-6779	-8499.24	-8484.34	-8499.36	-8498.48	-8481.73	
uce-678	-5946.21	-5944.61	-5945.45	-5944.80	-5946.15	
uce-6780	-4893.12	-4896.71	-4896.72	-4897.66	-4896.89	
uce-6782	-5518.17	-5513.70	-5515.88	-5514.28	-5512.85	
uce-6786	-5468.78	-5455.65	-5464.16	-5463.77	-5454.40	
uce-6787	-2767.57	-2764.88	-2766.81	-2766.18	-2762.50	
uce-6789	-2348.82	-2351.32	-2355.51	-2355.89	-2350.69	
uce-6790	-5231.60	-5220.91	-5224.83	-5220.82	-5223.93	
uce-6791	-6441.93	-6439.04	-6440.16	-6442.00	-6438.39	
uce-6792	-2794.88	-2800.72	-2800.47	-2800.23	-2800.84	
uce-6796	-6053.24	-6068.46	-6074.49	-6072.22	-6067.38	
uce-6797	-5619.84	-5622.25	-5622.13	-5621.85	-5620.15	
uce-680	-6379.80	-6385.62	-6385.76	-6385.49	-6387.41	
uce-6800	-5139.70	-5136.12	-5134.20	-5137.59	-5137.82	
uce-6801	-5232.34	-5229.60	-5227.84	-5229.51	-5231.12	
uce-6802	-3009.16	-3005.78	-3005.48	-3009.13	-3008.04	
uce-6804	-7364.79	-7370.64	-7370.20	-7371.57	-7371.95	
uce-6805	-6477.93	-6483.23	-6484.67	-6484.98	-6481.75	
uce-6806	-3386.76	-3383.05	-3385.01	-3383.94	-3383.67	
uce-6807	-5601.90	-5595.53	-5596.21	-5599.05	-5593.56	
uce-6808	-5024.06	-5024.52	-5024.14	-5024.06	-5024.92	
uce-6809	-7216.42	-7220.39	-7220.75	-7220.83	-7219.82	
uce-681	-5754.54	-5752.51	-5751.40	-5754.86	-5754.65	
uce-6811	-2416.61	-2415.56	-2415.12	-2414.65	-2415.48	
uce-6812	-3386.66	-3380.05	-3381.71	-3380.58	-3379.40	
uce-6813	-2663.40	-2663.87	-2664.95	-2663.17	-2664.40	
uce-6818	-5014.50	-5012.99	-5014.13	-5013.15	-5010.82	
uce-6820	-1856.85	-1865.12	-1864.06	-1868.41	-1868.15	
uce-6821	-3627.25	-3632.21	-3635.64	-3634.86	-3631.53	
uce-6823	-4673.07	-4667.64	-4668.40	-4667.39	-4667.70	
uce-6824	-5571.58	-5571.57	-5571.81	-5569.04	-5571.99	
uce-6826	-3499.05	-3500.53	-3500.84	-3500.98	-3501.85	
uce-6827	-6744.11	-6740.06	-6739.40	-6742.18	-6739.53	
uce-6829	-6271.08	-6263.61	-6265.99	-6266.51	-6262.19	
uce-683	-5744.59	-5746.67	-5749.13	-5747.69	-5746.47	
uce-6830	-3495.43	-3497.37	-3496.61	-3497.02	-3497.57	
uce-6831	-4711.35	-4705.72	-4710.25	-4708.20	-4704.23	
uce-6833	-4444.95	-4445.49	-4443.76	-4443.98	-4447.70	
uce-6838	-4222.82	-4225.37	-4225.07	-4225.44	-4224.87	
uce-6839	-4116.00	-4114.79	-4118.04	-4114.71	-4113.89	
uce-6841	-4773.46	-4769.48	-4772.15	-4772.38	-4768.47	
uce-6842	-3724.10	-3718.81	-3720.82	-3720.09	-3719.12	
uce-6843	-5584.50	-5597.74	-5605.63	-5606.01	-5597.41	
uce-6844	-3954.14	-3956.16	-3957.80	-3954.65	-3955.67	
uce-685	-5801.96	-5794.30	-5795.12	-5792.66	-5794.25	
uce-6850	-3445.46	-3445.15	-3443.48	-3444.52	-3444.83	
uce-6855	-6837.40	-6845.31	-6843.92	-6846.70	-6843.86	
uce-6856	-7435.83	-7437.35	-7439.92	-7435.25	-7438.91	
uce-6859	-4991.87	-4990.57	-4996.05	-4989.53	-4994.78	
uce-686	-6274.75	-6271.25	-6274.51	-6275.15	-6271.69	
uce-6860	-3995.33	-3993.07	-3993.71	-3994.78	-3994.10	
uce-6862	-2051.43	-2051.53	-2051.53	-2052.13	-2049.94	
uce-6863	-4394.24	-4397.72	-4396.17	-4400.44	-4399.03	
uce-6865	-2870.60	-2863.71	-2863.56	-2863.25	-2864.10	
uce-6866	-3809.25	-3811.31	-3813.85	-3810.42	-3813.48	
uce-6870	-5639.44	-5636.99	-5638.97	-5638.49	-5637.20	
uce-6871	-4172.69	-4162.79	-4167.01	-4165.73	-4160.60	
uce-6872	-5475.92	-5470.37	-5468.75	-5469.97	-5469.23	
uce-6873	-5045.72	-5038.69	-5041.17	-5041.09	-5038.99	
uce-6874	-2418.98	-2415.29	-2415.44	-2418.75	-2414.95	
uce-6875	-4137.76	-4134.27	-4139.94	-4139.15	-4133.59	
uce-6879	-6236.81	-6229.68	-6232.73	-6231.16	-6228.00	
uce-6880	-6478.64	-6472.69	-6470.17	-6474.33	-6472.87	
uce-6881	-6319.70	-6314.97	-6318.64	-6319.56	-6311.76	
uce-6882	-4917.82	-4923.48	-4930.10	-4926.98	-4921.87	
uce-6885	-5926.95	-5933.25	-5932.06	-5933.84	-5932.88	
uce-6887	-4428.78	-4420.62	-4421.81	-4421.08	-4420.47	
uce-6892	-4784.81	-4786.60	-4786.43	-4789.29	-4784.97	
uce-6894	-3621.36	-3620.15	-3619.80	-3618.71	-3618.95	
uce-6896	-4594.43	-4591.84	-4591.18	-4595.57	-4594.15	
uce-6898	-6462.00	-6456.47	-6456.07	-6455.32	-6454.46	
uce-690	-6751.18	-6749.98	-6749.47	-6749.85	-6750.49	
uce-6902	-5831.48	-5829.13	-5833.17	-5829.21	-5827.37	
uce-6903	-2257.38	-2256.36	-2255.89	-2256.57	-2256.61	
uce-6904	-4964.13	-4958.23	-4965.68	-4964.97	-4956.04	
uce-6906	-5314.00	-5329.54	-5329.69	-5336.48	-5329.11	
uce-6907	-4527.07	-4530.03	-4534.28	-4534.19	-4529.01	
uce-6909	-5619.91	-5622.14	-5622.98	-5622.15	-5620.70	
uce-691	-2639.33	-2647.79	-2647.92	-2648.15	-2647.73	
uce-6910	-5784.84	-5791.31	-5793.55	-5795.84	-5789.63	
uce-6912	-2259.94	-2260.10	-2262.40	-2262.69	-2258.83	
uce-6913	-4702.59	-4707.83	-4708.11	-4707.25	-4708.50	
uce-6915	-3447.58	-3443.39	-3443.92	-3442.81	-3443.92	
uce-692	-8534.25	-8532.27	-8535.05	-8532.44	-8532.51	
uce-6920	-5847.94	-5844.64	-5848.26	-5847.32	-5842.21	
uce-6921	-5100.33	-5110.24	-5110.19	-5110.92	-5109.69	
uce-6922	-1484.52	-1485.30	-1485.21	-1485.19	-1485.14	
uce-6923	-3356.74	-3358.99	-3357.30	-3359.53	-3359.88	
uce-6926	-5351.20	-5355.75	-5357.74	-5357.53	-5354.20	
uce-6929	-5423.99	-5420.29	-5424.49	-5424.83	-5420.38	
uce-693	-4190.33	-4194.06	-4195.53	-4193.23	-4195.22	
uce-6931	-5444.59	-5448.45	-5447.07	-5455.02	-5455.30	
uce-6932	-2494.76	-2490.45	-2495.93	-2491.61	-2489.61	
uce-6933	-6266.66	-6260.16	-6260.25	-6261.37	-6261.60	
uce-6934	-5735.52	-5739.97	-5741.07	-5740.19	-5740.23	
uce-6937	-4475.10	-4471.25	-4474.55	-4473.02	-4469.09	
uce-6938	-6993.48	-6998.73	-6999.80	-7001.42	-7000.18	
uce-6939	-4566.24	-4562.83	-4567.21	-4562.35	-4561.32	
uce-6940	-5898.17	-5910.86	-5909.80	-5910.36	-5909.87	
uce-6942	-3946.22	-3947.25	-3946.55	-3948.05	-3947.56	
uce-6943	-5794.14	-5793.54	-5797.22	-5797.55	-5793.46	
uce-6944	-2015.98	-2018.44	-2018.52	-2018.90	-2018.42	
uce-6945	-6123.42	-6121.06	-6122.04	-6121.88	-6119.48	
uce-6946	-6261.71	-6261.35	-6260.32	-6260.35	-6260.18	
uce-6947	-7617.52	-7614.22	-7615.17	-7613.13	-7615.80	
uce-6948	-4750.58	-4752.32	-4754.55	-4752.19	-4753.61	
uce-695	-5347.96	-5348.91	-5348.73	-5355.04	-5352.65	
uce-6950	-2197.75	-2199.63	-2198.92	-2199.46	-2199.72	
uce-6953	-10381.94	-10374.71	-10386.84	-10384.89	-10374.11	
uce-6954	-3215.59	-3219.01	-3218.04	-3220.13	-3219.93	
uce-6955	-5595.20	-5596.95	-5594.97	-5608.00	-5608.07	
uce-6956	-7094.63	-7088.69	-7092.71	-7091.97	-7087.35	
uce-6957	-7822.88	-7823.73	-7823.90	-7826.14	-7823.33	
uce-6959	-5745.37	-5743.93	-5744.19	-5745.31	-5744.41	
uce-696	-6438.75	-6435.86	-6434.99	-6435.37	-6435.58	
uce-6961	-5227.02	-5243.59	-5243.15	-5246.78	-5244.73	
uce-6964	-5962.30	-5957.64	-5960.18	-5960.13	-5956.41	
uce-6966	-4917.01	-4922.94	-4923.72	-4923.20	-4922.45	
uce-6968	-5186.04	-5180.24	-5180.92	-5183.61	-5182.27	
uce-6969	-2562.62	-2567.72	-2567.92	-2567.83	-2567.82	
uce-697	-5478.27	-5488.16	-5486.80	-5491.48	-5492.32	
uce-6970	-5145.48	-5144.00	-5145.30	-5145.16	-5143.57	
uce-6973	-2024.04	-2022.72	-2026.38	-2021.93	-2026.04	
uce-6974	-3094.26	-3093.14	-3092.59	-3092.94	-3092.80	
uce-6975	-3159.11	-3156.39	-3156.98	-3156.68	-3154.42	
uce-6977	-4081.16	-4082.14	-4080.62	-4084.65	-4082.93	
uce-698	-3889.43	-3884.99	-3884.46	-3887.85	-3888.10	
uce-6981	-5161.55	-5165.89	-5170.17	-5164.57	-5170.54	
uce-6983	-5630.90	-5631.57	-5632.21	-5633.51	-5632.18	
uce-6984	-5296.62	-5289.27	-5290.33	-5291.43	-5288.55	
uce-6986	-8531.91	-8530.84	-8532.46	-8530.40	-8532.03	
uce-6987	-3604.77	-3601.82	-3603.56	-3602.71	-3600.52	
uce-6988	-4930.86	-4928.55	-4929.25	-4930.50	-4927.19	
uce-699	-2209.20	-2208.55	-2209.79	-2208.50	-2209.17	
uce-6990	-5346.12	-5342.60	-5344.56	-5344.70	-5341.82	
uce-6992	-3414.13	-3417.84	-3417.59	-3418.43	-3417.91	
uce-6994	-6617.49	-6637.35	-6639.97	-6636.81	-6639.16	
uce-6995	-8209.43	-8206.12	-8208.74	-8205.01	-8205.98	
uce-6997	-6152.44	-6147.58	-6149.78	-6148.72	-6145.66	
uce-6998	-4647.33	-4654.61	-4658.11	-4658.67	-4653.67	
uce-7	-3688.72	-3687.20	-3685.95	-3687.25	-3688.23	
uce-70	-6102.36	-6102.66	-6101.99	-6102.39	-6102.48	
uce-700	-2249.41	-2249.46	-2249.89	-2250.15	-2249.86	
uce-7000	-2976.89	-2975.35	-2978.56	-2978.28	-2974.25	
uce-7002	-5224.17	-5232.04	-5231.53	-5234.08	-5230.38	
uce-7003	-6308.68	-6301.83	-6302.39	-6304.77	-6300.62	
uce-7004	-6922.37	-6922.53	-6926.08	-6923.57	-6921.76	
uce-7008	-4829.48	-4826.84	-4824.66	-4827.83	-4827.19	
uce-7009	-4852.56	-4849.86	-4849.94	-4850.35	-4848.56	
uce-7010	-5180.26	-5184.53	-5184.03	-5186.15	-5186.20	
uce-7011	-6323.49	-6327.01	-6327.25	-6326.87	-6326.92	
uce-7012	-3994.90	-4000.55	-4000.20	-3999.82	-4000.21	
uce-7014	-4067.47	-4062.27	-4066.09	-4065.23	-4060.55	
uce-7015	-4249.01	-4248.89	-4248.80	-4248.80	-4248.83	
uce-7016	-4385.14	-4387.24	-4391.91	-4392.43	-4387.02	
uce-7018	-5310.36	-5312.46	-5313.73	-5315.86	-5309.11	
uce-7019	-4695.72	-4694.32	-4694.69	-4693.92	-4692.95	
uce-7021	-6548.16	-6546.60	-6549.06	-6547.09	-6545.12	
uce-7022	-5053.93	-5051.90	-5056.72	-5055.15	-5051.55	
uce-7023	-5122.49	-5119.03	-5119.31	-5119.90	-5120.06	
uce-7024	-1729.46	-1723.24	-1722.87	-1722.95	-1722.72	
uce-7027	-4149.62	-4153.92	-4153.13	-4152.71	-4154.07	
uce-7028	-6817.94	-6816.28	-6817.54	-6815.75	-6816.41	
uce-703	-7585.98	-7591.19	-7596.02	-7596.90	-7589.76	
uce-7030	-3272.58	-3276.60	-3281.73	-3281.72	-3275.51	
uce-7032	-4699.68	-4693.02	-4695.61	-4694.45	-4692.58	
uce-7033	-3969.29	-3969.52	-3969.07	-3969.08	-3969.21	
uce-7035	-4957.10	-4967.91	-4968.40	-4967.00	-4967.48	
uce-7036	-7391.62	-7391.08	-7391.92	-7391.76	-7388.63	
uce-7037	-4497.06	-4497.03	-4496.80	-4495.49	-4496.40	
uce-7038	-4064.97	-4062.75	-4064.33	-4064.49	-4062.09	
uce-7044	-5411.52	-5414.02	-5414.03	-5412.94	-5413.97	
uce-7045	-4179.98	-4186.16	-4186.25	-4187.04	-4185.84	
uce-7046	-3690.42	-3694.18	-3696.17	-3694.15	-3696.13	
uce-7047	-3380.50	-3378.72	-3379.73	-3378.71	-3380.33	
uce-7048	-3050.01	-3055.84	-3056.61	-3054.72	-3056.98	
uce-7050	-5902.46	-5900.19	-5901.59	-5901.29	-5900.27	
uce-7051	-6781.14	-6770.57	-6771.68	-6770.66	-6769.87	
uce-7053	-6990.54	-6994.49	-6995.12	-6995.49	-6993.73	
uce-7054	-3156.12	-3153.74	-3157.80	-3155.86	-3152.50	
uce-7055	-4155.51	-4157.96	-4164.87	-4164.54	-4156.90	
uce-7056	-4361.48	-4358.26	-4361.77	-4356.30	-4360.35	
uce-7058	-4311.80	-4312.51	-4316.58	-4316.12	-4311.72	
uce-706	-6028.54	-6023.60	-6024.63	-6022.38	-6025.63	
uce-7063	-3540.80	-3541.65	-3541.47	-3542.62	-3541.45	
uce-7064	-1811.63	-1811.12	-1811.45	-1811.73	-1810.84	
uce-7067	-4324.52	-4326.88	-4328.12	-4330.27	-4325.96	
uce-7068	-6831.31	-6834.22	-6835.09	-6833.41	-6833.25	
uce-7069	-5167.98	-5171.00	-5170.78	-5169.21	-5167.90	
uce-7070	-6042.66	-6032.21	-6030.99	-6035.45	-6035.21	
uce-7071	-4772.43	-4781.67	-4787.57	-4785.62	-4780.95	
uce-7072	-6695.45	-6698.61	-6700.86	-6700.90	-6696.29	
uce-7073	-10200.04	-10196.77	-10202.35	-10197.41	-10196.40	
uce-7074	-3590.83	-3588.43	-3593.19	-3594.64	-3587.78	
uce-7076	-2090.97	-2089.63	-2090.20	-2090.79	-2089.66	
uce-7077	-6555.83	-6542.01	-6542.43	-6541.26	-6542.85	
uce-7078	-3356.48	-3351.91	-3354.08	-3353.60	-3350.94	
uce-7079	-3041.73	-3049.01	-3048.78	-3049.17	-3048.17	
uce-708	-5046.20	-5043.25	-5044.57	-5043.91	-5044.12	
uce-7080	-2392.33	-2387.57	-2391.63	-2392.13	-2386.58	
uce-7081	-5797.46	-5799.48	-5799.53	-5798.54	-5799.10	
uce-7082	-3433.63	-3434.88	-3435.65	-3435.56	-3433.36	
uce-7083	-2648.93	-2645.13	-2645.23	-2644.59	-2644.67	
uce-7084	-4801.08	-4802.39	-4801.43	-4803.63	-4803.58	
uce-7091	-5862.32	-5856.53	-5859.28	-5855.80	-5857.12	
uce-7094	-2180.77	-2176.85	-2179.67	-2178.20	-2175.09	
uce-7095	-6468.86	-6470.29	-6470.46	-6472.39	-6470.75	
uce-7097	-5045.59	-5034.07	-5041.84	-5042.00	-5033.29	
uce-7098	-6611.42	-6610.89	-6611.96	-6614.19	-6609.59	
uce-710	-7100.89	-7105.25	-7106.66	-7107.01	-7102.86	
uce-7100	-5284.44	-5282.74	-5286.24	-5284.40	-5282.14	
uce-7102	-5265.15	-5268.24	-5267.87	-5269.44	-5269.14	
uce-7103	-7151.24	-7125.23	-7132.57	-7124.53	-7131.35	
uce-7104	-4306.60	-4311.98	-4311.72	-4313.02	-4310.92	
uce-7105	-5291.56	-5279.47	-5282.59	-5279.68	-5277.68	
uce-7107	-4811.23	-4807.65	-4807.81	-4807.11	-4805.76	
uce-7108	-6200.70	-6197.72	-6198.05	-6198.60	-6198.06	
uce-7109	-5165.98	-5153.89	-5165.06	-5165.41	-5151.65	
uce-711	-5129.46	-5125.87	-5125.80	-5126.14	-5123.12	
uce-7113	-3613.18	-3611.49	-3615.40	-3613.71	-3610.73	
uce-7117	-4564.66	-4556.82	-4558.62	-4559.99	-4556.00	
uce-7118	-1620.20	-1624.04	-1624.22	-1624.02	-1623.71	
uce-712	-5827.44	-5814.23	-5816.35	-5817.16	-5812.73	
uce-7120	-5055.51	-5054.79	-5055.02	-5054.60	-5055.51	
uce-7122	-4264.40	-4278.39	-4278.29	-4276.44	-4278.08	
uce-7125	-5346.64	-5345.74	-5348.73	-5345.28	-5347.53	
uce-7126	-4064.91	-4069.03	-4070.01	-4073.24	-4068.63	
uce-7128	-5882.45	-5885.55	-5887.55	-5887.83	-5885.16	
uce-7129	-6531.75	-6532.31	-6535.28	-6531.34	-6533.38	
uce-7131	-1991.11	-1998.04	-1997.78	-1996.79	-1997.69	
uce-7133	-7387.16	-7387.13	-7387.92	-7388.50	-7385.10	
uce-7134	-7700.92	-7723.21	-7720.60	-7726.11	-7726.48	
uce-7135	-6561.38	-6555.23	-6562.16	-6562.70	-6555.09	
uce-7136	-5102.34	-5108.74	-5106.99	-5107.00	-5107.64	
uce-7138	-7713.07	-7711.72	-7713.14	-7713.50	-7709.95	
uce-7141	-2340.38	-2341.66	-2341.97	-2341.29	-2341.74	
uce-7143	-5214.18	-5216.85	-5218.71	-5219.60	-5217.99	
uce-7144	-4900.47	-4889.24	-4893.29	-4892.61	-4887.87	
uce-7145	-4567.16	-4583.94	-4585.10	-4585.05	-4583.49	
uce-7146	-2808.83	-2812.45	-2813.55	-2813.49	-2812.34	
uce-7147	-4664.07	-4657.86	-4660.55	-4660.27	-4657.83	
uce-7148	-6384.01	-6379.82	-6382.85	-6381.59	-6378.53	
uce-715	-4459.68	-4461.82	-4465.57	-4461.49	-4463.86	
uce-7151	-5142.37	-5143.14	-5143.91	-5143.97	-5141.65	
uce-7157	-6258.23	-6253.41	-6259.71	-6257.35	-6253.74	
uce-7159	-5458.56	-5455.28	-5454.10	-5457.90	-5453.99	
uce-7160	-3754.29	-3751.85	-3755.70	-3755.83	-3750.37	
uce-7161	-5037.72	-5038.13	-5039.77	-5039.13	-5036.90	
uce-7162	-4885.40	-4885.92	-4889.75	-4889.51	-4882.80	
uce-7163	-3048.19	-3049.89	-3051.50	-3051.04	-3048.31	
uce-7164	-8836.95	-8823.78	-8831.17	-8829.53	-8821.40	
uce-7167	-3332.51	-3337.61	-3339.20	-3337.33	-3337.82	
uce-7168	-4059.47	-4061.51	-4064.32	-4064.28	-4061.59	
uce-717	-6996.00	-6999.52	-7004.62	-7005.46	-6997.64	
uce-7170	-4808.76	-4810.32	-4811.01	-4809.70	-4810.82	
uce-7171	-5357.47	-5357.38	-5356.76	-5356.65	-5357.30	
uce-7173	-6809.98	-6797.64	-6807.94	-6810.00	-6797.40	
uce-7175	-4260.98	-4258.82	-4260.63	-4263.33	-4258.00	
uce-718	-1586.01	-1584.26	-1584.69	-1584.34	-1584.73	
uce-7183	-5809.81	-5816.20	-5820.46	-5819.47	-5815.29	
uce-7184	-8208.04	-8218.47	-8220.49	-8218.77	-8220.35	
uce-7188	-6365.32	-6371.89	-6370.84	-6377.41	-6374.34	
uce-7190	-6540.17	-6533.51	-6534.77	-6533.11	-6531.05	
uce-7191	-4995.10	-4986.75	-4996.68	-4996.92	-4986.25	
uce-7192	-3354.95	-3353.60	-3353.60	-3355.17	-3354.03	
uce-7193	-4020.53	-4010.07	-4019.03	-4019.51	-4009.83	
uce-7195	-4388.61	-4391.37	-4391.07	-4391.39	-4390.77	
uce-7197	-4412.92	-4408.80	-4410.52	-4409.08	-4407.53	
uce-72	-5157.97	-5151.57	-5157.10	-5152.06	-5152.77	
uce-720	-2816.81	-2829.11	-2829.51	-2830.06	-2828.56	
uce-7200	-5175.82	-5173.76	-5177.48	-5174.98	-5172.88	
uce-7201	-5653.96	-5658.93	-5658.45	-5660.68	-5657.60	
uce-7202	-3852.08	-3848.39	-3852.25	-3849.39	-3847.85	
uce-7205	-2198.66	-2197.90	-2198.07	-2198.51	-2197.70	
uce-7207	-3236.36	-3232.07	-3234.05	-3234.06	-3230.92	
uce-7208	-6487.65	-6487.22	-6486.04	-6490.61	-6488.60	
uce-7209	-5499.52	-5503.93	-5504.68	-5504.73	-5503.45	
uce-7210	-6825.22	-6821.01	-6825.32	-6821.38	-6820.29	
uce-7212	-4998.25	-4998.69	-4999.13	-4999.13	-4998.24	
uce-7213	-2752.73	-2755.53	-2756.62	-2756.89	-2754.66	
uce-7214	-4372.47	-4373.34	-4372.27	-4376.51	-4376.64	
uce-7215	-1345.01	-1344.62	-1344.86	-1345.00	-1344.85	
uce-7216	-5700.05	-5696.27	-5696.74	-5695.95	-5695.64	
uce-7218	-4649.74	-4652.02	-4653.58	-4651.06	-4654.17	
uce-7219	-3908.12	-3906.51	-3908.00	-3907.56	-3907.43	
uce-7221	-4496.29	-4500.20	-4501.39	-4502.22	-4498.08	
uce-7222	-7684.32	-7679.81	-7678.68	-7678.63	-7681.79	
uce-7223	-4690.97	-4680.18	-4682.52	-4681.10	-4680.16	
uce-7224	-6604.59	-6601.97	-6604.82	-6602.25	-6601.36	
uce-7227	-7253.21	-7253.88	-7254.48	-7253.40	-7255.34	
uce-7229	-5816.69	-5815.76	-5814.29	-5816.69	-5815.90	
uce-7230	-6819.81	-6818.48	-6820.35	-6817.82	-6819.30	
uce-7234	-6268.80	-6276.67	-6283.86	-6284.65	-6276.09	
uce-7235	-3631.03	-3621.64	-3633.33	-3630.72	-3619.86	
uce-7236	-5147.67	-5137.72	-5146.86	-5146.84	-5137.51	
uce-7237	-5331.88	-5334.46	-5333.65	-5335.97	-5335.76	
uce-7239	-2719.38	-2716.07	-2715.01	-2716.66	-2715.52	
uce-724	-3867.39	-3870.66	-3872.69	-3868.96	-3870.98	
uce-7240	-5862.00	-5849.64	-5857.24	-5849.16	-5857.57	
uce-7242	-4655.61	-4656.26	-4657.95	-4655.52	-4658.15	
uce-7244	-7861.71	-7869.55	-7868.74	-7869.22	-7871.29	
uce-7245	-6386.39	-6382.58	-6384.42	-6384.51	-6382.28	
uce-7246	-4368.93	-4369.38	-4369.89	-4370.38	-4368.85	
uce-7247	-4397.68	-4397.78	-4405.84	-4395.05	-4402.39	
uce-7248	-10873.57	-10872.89	-10874.09	-10874.61	-10872.50	
uce-7249	-6467.22	-6470.79	-6475.36	-6475.88	-6470.09	
uce-725	-4631.08	-4636.00	-4641.24	-4642.70	-4635.77	
uce-7251	-2896.85	-2897.99	-2897.26	-2899.59	-2899.52	
uce-7252	-5673.65	-5656.39	-5660.21	-5655.81	-5660.17	
uce-7253	-3603.78	-3599.63	-3602.29	-3598.00	-3601.33	
uce-7255	-5130.57	-5123.95	-5122.45	-5121.12	-5120.07	
uce-7257	-7286.89	-7292.44	-7292.13	-7296.02	-7297.01	
uce-726	-4744.70	-4736.23	-4741.66	-4736.90	-4736.11	
uce-7263	-3609.40	-3611.38	-3610.34	-3613.27	-3613.30	
uce-7265	-5536.18	-5558.33	-5558.90	-5558.51	-5557.42	
uce-7266	-4884.30	-4882.90	-4882.14	-4883.21	-4882.71	
uce-7267	-5555.17	-5539.52	-5541.78	-5541.64	-5539.06	
uce-7269	-3514.97	-3517.10	-3517.15	-3515.49	-3518.21	
uce-727	-3255.15	-3262.68	-3264.51	-3261.93	-3263.11	
uce-7270	-5669.97	-5673.35	-5673.11	-5673.32	-5671.53	
uce-7273	-4204.53	-4206.19	-4205.96	-4205.99	-4206.58	
uce-7275	-2932.87	-2931.34	-2930.91	-2930.70	-2930.82	
uce-7276	-5821.81	-5819.98	-5822.98	-5823.32	-5818.50	
uce-7277	-6129.71	-6122.58	-6122.64	-6121.72	-6122.57	
uce-7278	-4203.94	-4203.22	-4203.21	-4204.11	-4203.82	
uce-7279	-2381.43	-2385.84	-2389.71	-2390.08	-2385.23	
uce-7282	-7911.13	-7918.97	-7925.54	-7927.12	-7916.33	
uce-7283	-4746.35	-4760.87	-4759.96	-4760.42	-4762.01	
uce-7284	-5049.92	-5058.01	-5057.52	-5060.50	-5058.31	
uce-7287	-3772.82	-3772.46	-3772.14	-3772.53	-3772.03	
uce-7288	-4306.98	-4311.46	-4310.71	-4312.16	-4311.17	
uce-7289	-7529.20	-7533.34	-7534.81	-7532.86	-7534.63	
uce-729	-4122.58	-4125.77	-4129.38	-4125.83	-4129.81	
uce-7291	-4559.91	-4557.66	-4560.88	-4561.36	-4557.79	
uce-7292	-4824.33	-4823.61	-4825.07	-4823.60	-4823.52	
uce-7294	-5103.05	-5103.05	-5103.41	-5103.97	-5103.92	
uce-7295	-2853.36	-2856.26	-2858.46	-2855.06	-2857.91	
uce-7296	-6418.79	-6419.77	-6420.52	-6419.42	-6417.54	
uce-7297	-1127.47	-1124.15	-1124.14	-1124.01	-1124.20	
uce-7298	-6118.32	-6118.00	-6119.48	-6121.38	-6118.70	
uce-7299	-5175.29	-5174.99	-5177.51	-5173.99	-5175.21	
uce-730	-2981.80	-2977.24	-2979.25	-2978.35	-2978.08	
uce-7303	-5817.01	-5817.20	-5817.66	-5817.10	-5817.40	
uce-7304	-3426.46	-3422.61	-3423.96	-3422.23	-3423.91	
uce-7305	-5156.26	-5157.77	-5161.91	-5157.92	-5159.27	
uce-7308	-2454.53	-2452.03	-2452.62	-2453.09	-2451.66	
uce-7309	-2854.09	-2852.55	-2854.51	-2854.99	-2855.30	
uce-7310	-5143.99	-5152.12	-5151.79	-5152.43	-5152.76	
uce-7311	-3885.42	-3890.61	-3892.08	-3891.76	-3890.39	
uce-7313	-2576.08	-2583.79	-2584.33	-2583.64	-2583.47	
uce-7314	-4310.02	-4306.91	-4309.41	-4307.15	-4305.60	
uce-7316	-1803.12	-1795.93	-1800.02	-1800.62	-1794.47	
uce-7317	-5638.48	-5642.16	-5642.70	-5642.11	-5642.99	
uce-7319	-2685.68	-2688.24	-2688.46	-2687.35	-2688.08	
uce-7320	-4885.56	-4876.94	-4878.76	-4877.28	-4877.46	
uce-7322	-3074.95	-3067.99	-3068.92	-3067.85	-3068.20	
uce-7323	-4342.93	-4348.47	-4349.84	-4347.09	-4349.01	
uce-7324	-6907.61	-6906.18	-6907.47	-6907.97	-6906.63	
uce-7325	-4121.02	-4121.44	-4121.83	-4122.16	-4121.44	
uce-7328	-3996.70	-3997.05	-3997.59	-3996.89	-3997.33	
uce-7329	-6896.63	-6903.34	-6902.79	-6902.68	-6903.27	
uce-733	-4900.71	-4899.29	-4898.98	-4899.99	-4899.53	
uce-7330	-3958.40	-3959.37	-3959.91	-3958.42	-3960.44	
uce-7331	-6527.73	-6529.04	-6530.83	-6530.21	-6527.25	
uce-7336	-6466.47	-6459.51	-6459.55	-6462.29	-6459.43	
uce-734	-5791.67	-5801.05	-5804.99	-5805.42	-5800.44	
uce-7340	-4429.33	-4426.49	-4427.71	-4428.04	-4427.31	
