Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-6187	-4633.3979	-4634.4188	-4634.4190	-4634.5711	-4634.5700	
uce-6188	-1690.9680	-1693.6661	-1694.2504	-1693.6660	-1694.2501	
uce-6189	-5310.9924	-5310.9900	-5311.1375	-5310.9914	-5310.9900	
uce-6191	-3693.6209	-3688.7147	-3688.7153	-3688.7139	-3688.7161	
uce-6193	-5325.2567	-5325.2571	-5325.2573	-5325.2584	-5325.2563	
uce-6194	-3858.6822	-3857.5232	-3858.6829	-3858.6819	-3857.5240	
uce-6195	-3766.7689	-3766.7694	-3766.7698	-3766.7692	-3766.7699	
uce-6196	-2009.6746	-2014.7808	-2014.7806	-2015.5249	-2014.8733	
uce-6198	-5554.5049	-5558.2793	-5558.3104	-5558.3109	-5558.2806	
uce-62	-3633.2514	-3635.2163	-3635.2182	-3635.2166	-3635.2172	
uce-620	-4271.1522	-4271.9093	-4275.4663	-4275.4650	-4271.9094	
uce-6200	-4823.4919	-4830.8627	-4830.8628	-4832.6700	-4833.2068	
uce-6203	-6062.4358	-6062.4364	-6063.4347	-6062.4360	-6063.3501	
uce-6204	-3747.3340	-3750.1078	-3754.2634	-3754.2634	-3750.1078	
uce-6205	-2647.9203	-2649.8644	-2650.2774	-2650.2770	-2649.8643	
uce-6206	-2790.1105	-2789.6801	-2789.6802	-2789.6803	-2789.6801	
uce-6207	-3819.3560	-3816.7248	-3819.3554	-3819.3557	-3816.7242	
uce-6209	-7874.5387	-7875.3353	-7875.7822	-7875.6530	-7875.4994	
uce-621	-2495.4803	-2500.1792	-2500.3376	-2500.3369	-2500.1790	
uce-6210	-4538.2373	-4550.7869	-4550.8587	-4550.8602	-4550.7867	
uce-6211	-5663.8452	-5663.8193	-5663.8195	-5663.9549	-5663.9557	
uce-6212	-3870.8588	-3871.0519	-3871.6288	-3871.6287	-3871.0523	
uce-6213	-6058.9494	-6060.9288	-6060.9294	-6060.9291	-6060.9288	
uce-6214	-4743.5737	-4744.7172	-4745.4740	-4745.4740	-4744.7178	
uce-6215	-5887.7813	-5877.9374	-5878.9952	-5877.9379	-5878.9952	
uce-6218	-1823.9225	-1824.3097	-1824.3100	-1824.3099	-1824.3095	
uce-6219	-5382.9884	-5383.3558	-5383.4261	-5383.4258	-5383.3559	
uce-6221	-1081.7876	-1079.4407	-1082.4600	-1082.4600	-1079.4407	
uce-6222	-3580.4150	-3579.4124	-3579.4134	-3579.4134	-3579.4130	
uce-6223	-3645.5736	-3651.3493	-3651.3490	-3651.3498	-3651.3498	
uce-6225	-5058.4671	-5059.3054	-5059.5409	-5059.5408	-5059.3051	
uce-6228	-2546.8861	-2549.1203	-2549.1208	-2549.1433	-2549.1435	
uce-6229	-5674.5346	-5674.5359	-5675.7808	-5674.5350	-5674.8158	
uce-6230	-3191.2356	-3188.8565	-3188.8568	-3188.8567	-3188.8565	
uce-6231	-6607.4117	-6607.4116	-6607.5893	-6607.4105	-6607.5901	
uce-6233	-3333.3398	-3328.0280	-3328.0463	-3328.0470	-3328.0277	
uce-6235	-1547.2810	-1548.1562	-1548.1558	-1548.1555	-1548.1552	
uce-6237	-3507.5670	-3509.3432	-3510.1190	-3509.3440	-3510.8599	
uce-6238	-4713.0035	-4717.0688	-4717.0688	-4717.0689	-4717.0692	
uce-6239	-5242.2558	-5253.2048	-5253.2057	-5255.1901	-5253.9484	
uce-624	-4477.2121	-4475.6118	-4475.6117	-4477.4568	-4477.4554	
uce-6240	-3772.9947	-3771.7097	-3771.7099	-3771.7099	-3771.7102	
uce-6241	-3927.6560	-3923.1519	-3923.1658	-3923.1651	-3923.1521	
uce-6242	-5420.1506	-5418.3288	-5420.1717	-5420.1717	-5418.3285	
uce-6245	-4337.0346	-4339.1185	-4339.1189	-4339.1175	-4339.1178	
uce-6246	-3284.4398	-3284.4113	-3284.4641	-3284.4107	-3284.4641	
uce-6247	-4725.1716	-4727.0928	-4727.2479	-4727.2483	-4727.0924	
uce-6248	-5415.5303	-5412.7100	-5415.5301	-5415.5301	-5412.7095	
uce-6249	-3262.3483	-3262.3324	-3262.3323	-3262.8526	-3262.8524	
uce-625	-3792.1620	-3791.8098	-3791.8081	-3791.8085	-3791.8096	
uce-6250	-5297.7928	-5295.3663	-5297.8369	-5297.8367	-5295.3663	
uce-6252	-3419.7622	-3419.7632	-3419.7640	-3419.7635	-3419.7637	
uce-6253	-3973.8632	-3975.0830	-3975.0837	-3975.0837	-3975.0833	
uce-6254	-3446.9277	-3450.0724	-3450.0730	-3450.0724	-3450.0718	
uce-6255	-2662.0297	-2663.9111	-2663.9118	-2663.9117	-2663.9115	
uce-6256	-6286.1420	-6286.1415	-6286.1418	-6286.1414	-6286.1414	
uce-6258	-1981.4303	-1983.5496	-1983.5487	-1983.5489	-1983.5490	
uce-6259	-3186.4825	-3186.1768	-3187.9201	-3187.9209	-3186.1766	
uce-626	-3273.1633	-3273.7357	-3273.7361	-3273.7377	-3273.7362	
uce-6260	-3257.8164	-3261.8938	-3261.8995	-3261.8941	-3261.8999	
uce-6261	-2318.7774	-2324.3835	-2324.3841	-2324.3846	-2324.3838	
uce-6262	-2338.0882	-2345.0025	-2345.0400	-2345.0408	-2345.0032	
uce-6263	-4189.5964	-4192.5687	-4192.9324	-4192.9314	-4192.5689	
uce-6264	-4714.6286	-4714.1864	-4714.1867	-4714.6282	-4714.6277	
uce-6265	-6198.2673	-6198.8396	-6200.1398	-6200.1394	-6198.8397	
uce-6267	-6386.8471	-6389.2215	-6389.2222	-6389.2228	-6389.2223	
uce-6268	-3846.6112	-3851.0832	-3851.0828	-3851.1968	-3851.1390	
uce-627	-4776.1780	-4777.7386	-4777.7391	-4777.7386	-4777.7389	
uce-6270	-3093.8325	-3096.3326	-3096.3324	-3096.3319	-3096.3332	
uce-6272	-6170.1850	-6183.8648	-6184.3114	-6184.3119	-6183.8642	
uce-6273	-2083.4339	-2083.4890	-2083.4892	-2083.4894	-2083.4891	
uce-6274	-2810.9727	-2815.0833	-2815.0832	-2815.0834	-2815.0832	
uce-6275	-3926.2067	-3927.2574	-3927.2578	-3927.2577	-3927.2577	
uce-6277	-1888.7456	-1891.1991	-1891.1994	-1891.1994	-1891.1992	
uce-6278	-5209.2755	-5210.3497	-5210.5013	-5210.5014	-5210.3494	
uce-6280	-4497.8748	-4503.4601	-4503.4608	-4503.4606	-4503.4601	
uce-6281	-3913.1830	-3900.9942	-3901.5560	-3900.9941	-3901.5563	
uce-6282	-4092.7685	-4093.6526	-4093.6540	-4093.6525	-4093.6524	
uce-6284	-2355.2810	-2355.2805	-2355.2811	-2355.2807	-2355.2808	
uce-6286	-4251.8300	-4252.6016	-4254.6858	-4254.6862	-4252.6012	
uce-6287	-3825.9410	-3823.9389	-3823.9394	-3823.9393	-3823.9391	
uce-6288	-5980.6052	-5978.2640	-5980.2669	-5980.0987	-5978.2635	
uce-629	-2824.1908	-2824.2959	-2824.2958	-2825.3607	-2825.3604	
uce-6290	-7842.2513	-7845.3611	-7845.3607	-7845.8633	-7845.8647	
uce-6291	-2971.0319	-2977.0488	-2977.0491	-2977.0750	-2977.0748	
uce-6294	-2971.7799	-2969.0176	-2971.7796	-2971.7805	-2969.0176	
uce-6295	-6057.7858	-6057.7845	-6057.7853	-6057.7856	-6057.7846	
uce-6296	-4558.9588	-4559.2898	-4560.4513	-4560.4517	-4559.2898	
uce-6297	-2079.5186	-2080.8067	-2081.8187	-2081.8193	-2080.8064	
uce-6298	-3851.6397	-3842.9230	-3847.1010	-3847.1011	-3842.9229	
uce-6299	-4238.7181	-4243.8803	-4243.8834	-4243.8838	-4243.8803	
uce-63	-5122.7135	-5124.3206	-5124.3213	-5124.3210	-5124.3197	
uce-6301	-3714.8583	-3714.2966	-3714.2972	-3714.2971	-3714.2978	
uce-6309	-1794.0223	-1794.0221	-1794.0221	-1794.0223	-1794.0220	
uce-6310	-6299.7539	-6299.7525	-6299.7540	-6299.7535	-6299.7529	
uce-6311	-4650.8467	-4650.8971	-4650.9240	-4650.9246	-4650.8969	
uce-6313	-4913.3646	-4914.9159	-4914.9539	-4914.9536	-4914.9155	
uce-6314	-3317.4470	-3317.9950	-3317.9953	-3317.9952	-3317.9951	
uce-6315	-6246.4734	-6245.4443	-6246.0625	-6245.4435	-6245.4617	
uce-6316	-5220.6001	-5220.6004	-5221.5179	-5220.6003	-5221.5186	
uce-6317	-6498.0164	-6497.7541	-6498.2321	-6498.2641	-6497.7537	
uce-632	-5020.2265	-5021.0726	-5021.0723	-5021.3941	-5021.6888	
uce-6320	-6344.8480	-6342.0347	-6343.4181	-6342.0349	-6343.4163	
uce-6321	-2412.0236	-2410.4174	-2412.1861	-2412.1859	-2410.4165	
uce-6323	-5303.6596	-5304.0490	-5305.2290	-5305.2292	-5304.0480	
uce-6324	-3789.4566	-3791.0381	-3791.0373	-3791.0394	-3791.0367	
uce-6327	-3257.1367	-3257.1377	-3257.1375	-3257.1376	-3257.1377	
uce-6329	-4004.1561	-4003.4943	-4005.1357	-4005.1369	-4003.4941	
uce-6330	-3631.0309	-3629.8290	-3631.3298	-3631.3301	-3629.8291	
uce-6333	-3140.1650	-3140.2731	-3140.2730	-3140.2729	-3140.2730	
uce-6334	-4448.7111	-4448.7599	-4448.7595	-4448.7586	-4448.7592	
uce-6335	-4933.8622	-4932.1056	-4932.1059	-4932.4834	-4932.6197	
uce-6337	-3401.1071	-3401.6031	-3401.8376	-3401.6019	-3402.0764	
uce-6339	-4870.5459	-4870.9792	-4871.5413	-4870.9793	-4872.3372	
uce-6340	-9356.8365	-9355.4618	-9357.1475	-9357.1487	-9355.4629	
uce-6342	-4147.5133	-4149.6527	-4149.6533	-4149.6523	-4149.6526	
uce-6344	-4678.5757	-4677.7927	-4678.5866	-4678.5864	-4677.7926	
uce-6346	-2634.0713	-2631.0002	-2631.0005	-2631.0004	-2631.0001	
uce-6351	-1871.9583	-1872.8103	-1878.2310	-1872.8104	-1878.2309	
uce-6352	-6524.4519	-6519.6111	-6519.9079	-6519.9084	-6519.6114	
uce-6353	-3067.7280	-3067.6440	-3068.9549	-3067.8947	-3067.6435	
uce-6355	-6129.7726	-6130.6427	-6130.9573	-6130.9570	-6130.6439	
uce-6356	-7112.3516	-7112.6056	-7115.1113	-7115.1105	-7112.6054	
uce-6357	-3222.1220	-3222.6830	-3222.6830	-3222.6837	-3222.6818	
uce-6359	-3725.9206	-3725.7926	-3725.7933	-3725.7941	-3725.7924	
uce-636	-4768.7304	-4770.1868	-4770.1867	-4770.1869	-4770.1866	
uce-6360	-3829.0466	-3829.2274	-3829.5366	-3829.5364	-3829.2274	
uce-6362	-4400.3161	-4398.0323	-4398.0322	-4398.0321	-4398.0320	
uce-6363	-3909.9814	-3910.0229	-3910.7588	-3910.7591	-3910.0229	
uce-6366	-2347.6466	-2351.1018	-2351.1017	-2351.1021	-2351.1018	
uce-6367	-4866.8369	-4866.8369	-4866.8374	-4866.8370	-4866.8366	
uce-6371	-5166.7502	-5167.2900	-5167.9916	-5167.9918	-5167.2900	
uce-6372	-6543.8251	-6550.5646	-6552.4679	-6552.4673	-6550.5646	
uce-6373	-4373.0931	-4373.0930	-4373.1928	-4373.0924	-4374.5061	
uce-6376	-4750.9668	-4751.7603	-4752.9682	-4752.9698	-4751.7611	
uce-6379	-3544.3668	-3546.0889	-3546.4333	-3546.4338	-3546.0883	
uce-638	-4487.5492	-4485.5569	-4485.5589	-4485.5588	-4485.5577	
uce-6381	-6225.6557	-6225.6566	-6225.8973	-6225.6560	-6225.8965	
uce-6382	-4404.4900	-4407.4810	-4407.4813	-4407.5572	-4407.5578	
uce-6383	-3055.2301	-3059.6515	-3059.6522	-3059.6529	-3059.6526	
uce-6385	-3262.6795	-3267.3140	-3267.3150	-3267.3143	-3267.3140	
uce-6386	-3323.7748	-3327.3992	-3329.5825	-3327.3996	-3329.1856	
uce-6388	-5636.5058	-5638.5378	-5640.0102	-5638.5375	-5640.1254	
uce-6390	-5722.5875	-5722.5896	-5722.5899	-5722.5913	-5722.5902	
uce-6391	-4207.9333	-4208.1269	-4210.9061	-4211.7232	-4208.1264	
uce-6393	-3162.9423	-3163.1910	-3163.1912	-3163.1913	-3163.1912	
uce-6396	-8207.5806	-8208.8902	-8208.8896	-8209.0172	-8209.9107	
uce-6397	-3773.1777	-3773.1778	-3774.3665	-3773.1777	-3774.3655	
uce-6398	-3721.7221	-3729.4961	-3729.4961	-3729.7330	-3729.7325	
uce-6399	-5133.7680	-5121.2177	-5121.3285	-5121.5418	-5121.5433	
uce-6400	-4755.1547	-4756.4893	-4756.4903	-4756.4898	-4756.4893	
uce-6401	-3944.0256	-3944.0248	-3944.0250	-3944.0252	-3944.0270	
uce-6405	-4520.1646	-4519.9491	-4520.1654	-4520.1651	-4519.9491	
uce-6406	-3864.3441	-3863.6823	-3864.4219	-3864.4218	-3863.6820	
uce-6407	-3240.0507	-3239.6074	-3240.0510	-3240.0502	-3239.6089	
uce-6409	-2578.6041	-2578.6041	-2579.3589	-2578.6039	-2579.3586	
uce-641	-4499.0686	-4500.2054	-4500.2051	-4500.2044	-4500.2043	
uce-6410	-6378.5787	-6377.3253	-6379.3938	-6378.5389	-6377.3255	
uce-6411	-8124.7132	-8124.8702	-8124.8704	-8128.6316	-8128.6210	
uce-6412	-8787.7990	-8794.7388	-8795.7306	-8795.7311	-8794.7384	
uce-6413	-6205.5032	-6206.8788	-6209.7978	-6209.7968	-6206.8783	
uce-6414	-2038.8408	-2042.8516	-2042.8520	-2042.8514	-2042.8514	
uce-6418	-5944.2929	-5945.5016	-5945.5021	-5945.5024	-5945.5026	
uce-642	-2694.1058	-2694.1056	-2694.1057	-2694.1059	-2694.1058	
uce-6423	-3862.8541	-3867.0234	-3867.0235	-3867.1615	-3867.1421	
uce-6424	-5202.1983	-5198.9012	-5202.1978	-5202.1979	-5198.9012	
uce-6426	-3196.2394	-3197.4094	-3197.5123	-3197.6002	-3197.4089	
uce-6430	-3090.4550	-3088.6634	-3090.4556	-3090.3681	-3088.6635	
uce-6432	-2900.2437	-2901.8279	-2901.8282	-2901.8283	-2901.8279	
uce-6433	-5541.3405	-5541.8237	-5541.8235	-5543.7743	-5543.7740	
uce-6434	-3913.0638	-3915.9017	-3915.9017	-3916.6061	-3916.6051	
uce-6436	-5193.3556	-5199.6546	-5199.6553	-5199.6552	-5199.6545	
uce-6437	-3344.1658	-3343.4076	-3343.8910	-3343.4075	-3343.4680	
uce-6438	-9208.6005	-9202.0104	-9208.7255	-9208.6006	-9202.0099	
uce-6439	-5432.1978	-5431.9375	-5431.9368	-5433.2142	-5433.2128	
uce-6440	-6314.1718	-6318.9554	-6318.9543	-6319.0131	-6319.0057	
uce-6441	-6914.0654	-6918.9256	-6919.9758	-6919.9757	-6918.9259	
uce-6445	-3014.1239	-3013.8480	-3013.8483	-3013.8480	-3013.8480	
uce-6446	-5643.0447	-5646.5117	-5647.9663	-5647.5808	-5646.5158	
uce-6447	-3458.0852	-3458.6008	-3459.3574	-3459.3572	-3458.6007	
uce-6448	-4719.6174	-4714.5470	-4715.8285	-4715.1239	-4714.5463	
uce-6449	-2953.9413	-2955.0040	-2956.1031	-2956.1033	-2955.0037	
uce-645	-3482.9357	-3484.6118	-3486.6914	-3486.6915	-3484.6118	
uce-6451	-5556.1496	-5556.6590	-5556.6598	-5556.6600	-5556.6590	
uce-6454	-6367.1376	-6365.9539	-6366.1251	-6365.9547	-6366.1250	
uce-6457	-6940.4276	-6940.1326	-6940.1602	-6940.1597	-6940.1323	
uce-6458	-3032.3669	-3034.6596	-3034.6576	-3034.6580	-3034.6583	
uce-6459	-4318.1914	-4318.1914	-4319.3253	-4318.1913	-4319.3251	
uce-646	-2841.6766	-2841.6757	-2841.6758	-2841.6770	-2841.6760	
uce-6460	-4222.5529	-4219.7682	-4219.7685	-4219.7690	-4219.7679	
uce-6461	-4327.5888	-4332.5443	-4333.0830	-4333.0824	-4332.5445	
uce-6464	-5410.5373	-5413.1645	-5414.4010	-5413.1644	-5414.5723	
uce-6467	-4540.3262	-4546.9014	-4546.9019	-4547.0585	-4547.0582	
uce-6468	-5314.6435	-5317.7562	-5317.7562	-5317.7563	-5317.7570	
uce-647	-1945.6825	-1945.0058	-1945.6823	-1945.6822	-1945.0053	
uce-6471	-4573.9801	-4575.3158	-4575.3155	-4575.6721	-4575.6713	
uce-6472	-5109.3461	-5111.8442	-5111.8449	-5111.8452	-5111.8488	
uce-6473	-4997.6581	-4995.0568	-4997.8403	-4997.8409	-4995.0569	
uce-6474	-5448.4060	-5448.4066	-5451.5570	-5448.4071	-5451.5560	
uce-6475	-2872.2942	-2872.2938	-2872.2941	-2872.2941	-2872.2935	
uce-6476	-2406.8154	-2401.2421	-2406.8166	-2406.8150	-2401.2419	
uce-6478	-4213.2252	-4211.5506	-4213.0688	-4213.0685	-4211.5498	
uce-6479	-4364.4686	-4370.4326	-4370.4325	-4370.6444	-4370.6445	
uce-648	-4853.5013	-4854.0104	-4854.0105	-4854.0539	-4854.0521	
uce-6480	-3123.9470	-3121.8645	-3122.8830	-3122.8827	-3121.8639	
uce-6482	-6807.5133	-6804.5549	-6807.6526	-6804.5536	-6807.4103	
uce-6484	-3375.0581	-3378.5010	-3378.5017	-3378.5013	-3378.5013	
uce-6485	-4428.2285	-4426.5227	-4426.9235	-4426.9228	-4426.5227	
uce-6486	-4417.7610	-4415.6163	-4417.7620	-4417.7616	-4415.6165	
uce-6487	-5473.7043	-5477.5433	-5477.5435	-5478.1407	-5479.2708	
uce-649	-5615.2913	-5615.9814	-5616.0237	-5615.9808	-5616.0231	
uce-6492	-701.5426	-701.4220	-701.3517	-701.4068	-701.3512	
uce-6494	-5043.8061	-5041.3631	-5043.8062	-5043.8060	-5041.3630	
uce-6496	-7431.6125	-7431.5493	-7435.9277	-7431.5499	-7435.9275	
uce-6497	-2895.3796	-2894.4454	-2894.4452	-2894.4456	-2894.4451	
uce-6499	-1662.1902	-1661.0674	-1662.1909	-1662.1901	-1661.0680	
uce-65	-3251.8159	-3255.8058	-3255.8056	-3256.4080	-3256.4074	
uce-6500	-6639.8103	-6645.8960	-6645.8979	-6646.8595	-6646.8572	
uce-6501	-4518.8809	-4526.5548	-4526.5545	-4526.5546	-4526.5543	
uce-6502	-5683.0545	-5673.0158	-5684.7942	-5684.7942	-5673.0160	
uce-6505	-5919.7609	-5918.0787	-5921.3114	-5921.3111	-5918.0780	
uce-6508	-6500.4444	-6500.8443	-6501.5176	-6501.1900	-6500.8455	
uce-6509	-2212.5673	-2211.8864	-2211.8870	-2211.8870	-2211.8866	
uce-6512	-5617.5515	-5617.5510	-5617.5512	-5617.5510	-5617.5512	
uce-6515	-5126.9395	-5126.3579	-5126.8101	-5126.8110	-5126.3573	
uce-6516	-3395.5021	-3396.0910	-3396.0911	-3396.0917	-3396.0910	
uce-6517	-6067.1760	-6073.8988	-6080.9642	-6080.9645	-6073.8988	
uce-6519	-5627.7272	-5626.8264	-5627.5909	-5626.8267	-5627.5908	
uce-652	-4952.8328	-4952.8649	-4952.8650	-4952.8652	-4952.8651	
uce-6520	-2143.0743	-2150.1100	-2150.1100	-2153.2132	-2152.4431	
uce-6521	-4511.2906	-4521.1787	-4523.5502	-4523.9200	-4521.1783	
uce-6522	-3566.2996	-3566.6872	-3566.6872	-3568.1274	-3568.1275	
uce-6523	-4707.0635	-4707.7711	-4707.7700	-4707.8425	-4707.8419	
uce-6524	-3513.1192	-3514.4073	-3514.4081	-3514.4092	-3514.4072	
uce-6526	-6931.2376	-6928.6316	-6934.1831	-6934.1832	-6928.6317	
uce-6527	-5405.0826	-5406.3805	-5406.3811	-5406.3826	-5406.3807	
uce-6528	-3388.1262	-3384.2530	-3385.2765	-3384.2527	-3385.2761	
uce-6530	-4891.7466	-4882.4148	-4882.4149	-4884.8340	-4884.8344	
uce-6532	-6942.5058	-6946.0890	-6946.2009	-6946.2009	-6946.0893	
uce-6533	-3196.4947	-3199.8987	-3199.8987	-3200.5011	-3200.5008	
uce-6534	-5683.0580	-5688.4752	-5688.4754	-5688.4761	-5688.4754	
uce-6535	-6572.4695	-6570.8633	-6573.1284	-6573.1292	-6570.8631	
uce-6538	-4815.3832	-4815.3834	-4816.9019	-4815.3831	-4816.9017	
uce-654	-4603.2823	-4603.6923	-4603.6934	-4603.6928	-4603.6921	
uce-6540	-4085.9736	-4085.7174	-4091.6479	-4085.7182	-4091.6482	
uce-6541	-3854.1750	-3854.1074	-3854.1077	-3855.3034	-3855.3030	
uce-6543	-4961.0599	-4961.0395	-4961.0330	-4963.4460	-4963.4451	
uce-6546	-4670.1294	-4675.3755	-4675.3765	-4675.3765	-4675.3758	
uce-6548	-5991.1054	-5995.8514	-5995.8509	-5997.1478	-5997.1481	
uce-655	-4103.0238	-4098.2249	-4098.2240	-4100.5243	-4100.5247	
uce-6550	-6740.0669	-6739.3160	-6739.9589	-6739.9589	-6739.3160	
uce-6551	-5250.4919	-5253.2060	-5253.2276	-5253.2060	-5253.2274	
uce-6552	-3894.8408	-3887.4661	-3895.3590	-3895.3593	-3887.4661	
uce-6553	-4391.9000	-4393.3053	-4394.2488	-4394.2490	-4393.3055	
uce-6554	-2533.5354	-2529.7358	-2529.7350	-2530.6552	-2530.6547	
uce-6555	-3175.9525	-3175.9534	-3176.3474	-3175.9534	-3176.3483	
uce-6557	-5251.3979	-5253.5895	-5256.7360	-5256.7357	-5253.5890	
uce-6558	-2703.9436	-2706.6388	-2706.6394	-2706.6391	-2706.6391	
uce-6562	-3811.4550	-3806.7017	-3811.4552	-3811.4552	-3806.7006	
uce-6564	-5227.2559	-5226.7959	-5228.6316	-5228.4757	-5226.7955	
uce-6565	-3300.9064	-3300.9780	-3301.2930	-3301.2926	-3300.9781	
uce-6566	-5691.7315	-5691.7315	-5691.7316	-5691.7306	-5691.7315	
uce-6569	-6666.8539	-6667.3004	-6667.3012	-6667.3013	-6667.2997	
uce-6570	-5676.3593	-5676.7039	-5677.5940	-5677.5941	-5676.7036	
uce-6571	-5455.8943	-5450.6407	-5451.9226	-5451.6752	-5450.6406	
uce-6574	-4037.2373	-4036.4644	-4036.4649	-4036.4652	-4036.4646	
uce-6575	-4193.2149	-4189.1585	-4190.9821	-4190.9818	-4189.1581	
uce-6576	-5413.3138	-5418.6204	-5418.6211	-5418.6208	-5418.6206	
uce-6578	-7258.4533	-7264.7361	-7265.7959	-7265.7967	-7264.7359	
uce-6579	-2462.2933	-2463.6497	-2463.6599	-2464.4165	-2464.4169	
uce-658	-6734.4432	-6735.7929	-6736.2723	-6736.2734	-6735.7930	
uce-6582	-3337.9077	-3337.9077	-3338.4383	-3337.9075	-3338.4377	
uce-6584	-4075.8332	-4080.2908	-4080.2910	-4081.8482	-4081.8480	
uce-6585	-2114.7179	-2114.0187	-2114.0188	-2120.4529	-2120.4524	
uce-6586	-6643.4626	-6640.2038	-6644.8928	-6644.8931	-6640.2042	
uce-6587	-4493.8701	-4498.4320	-4498.4321	-4498.4311	-4498.4310	
uce-6588	-3430.4954	-3430.4931	-3430.4930	-3432.4380	-3432.4382	
uce-6589	-2171.9526	-2167.5377	-2167.5383	-2169.9338	-2169.9341	
uce-6591	-3960.2822	-3956.1929	-3956.1910	-3962.0107	-3962.0113	
uce-6592	-4025.9337	-4025.9344	-4025.9350	-4025.9343	-4025.9353	
uce-6593	-5907.8859	-5902.7113	-5906.5974	-5906.5963	-5902.7103	
uce-6595	-2558.0953	-2559.6445	-2560.1368	-2560.1367	-2559.6465	
uce-6596	-4862.4928	-4862.4932	-4866.7370	-4862.4931	-4866.7166	
uce-6598	-4578.0399	-4579.4775	-4579.4780	-4579.4775	-4579.4780	
uce-6599	-2208.9930	-2208.8010	-2208.8008	-2208.8014	-2208.8008	
uce-66	-5812.4031	-5813.6268	-5813.6280	-5813.6270	-5813.6276	
uce-660	-4835.8875	-4829.1907	-4835.4376	-4833.2886	-4829.1907	
uce-6601	-3698.9586	-3700.5613	-3703.3691	-3703.3639	-3700.5629	
uce-6602	-4110.7155	-4109.3642	-4110.8215	-4110.8209	-4109.3651	
uce-6603	-3546.4710	-3547.7282	-3548.2765	-3547.7281	-3548.2754	
uce-6604	-3868.3113	-3867.4250	-3868.5317	-3868.5312	-3867.4249	
uce-6606	-2411.7155	-2414.4452	-2414.4476	-2414.4474	-2414.4455	
uce-6608	-3816.3223	-3817.4436	-3818.0951	-3818.0943	-3817.4438	
uce-6610	-3146.1879	-3145.2800	-3145.8412	-3145.2798	-3145.8405	
uce-6613	-2729.7999	-2734.9680	-2734.9686	-2734.9688	-2734.9682	
uce-6614	-5393.3359	-5393.5527	-5394.1004	-5393.5524	-5393.7261	
uce-6617	-5808.0955	-5807.0292	-5807.3084	-5807.3083	-5807.0289	
uce-6618	-417.1412	-417.1412	-417.1412	-417.1412	-417.1411	
uce-6619	-2874.0576	-2873.9978	-2874.2053	-2873.9978	-2874.2053	
uce-662	-4099.2969	-4099.2055	-4099.2058	-4101.2292	-4102.1678	
uce-6620	-4934.3800	-4932.5619	-4935.0788	-4935.0788	-4932.5616	
uce-6621	-3050.2823	-3050.2827	-3054.6243	-3050.2828	-3054.6244	
uce-6622	-2101.9599	-2101.6670	-2101.6676	-2101.6663	-2101.6680	
uce-6625	-5380.9303	-5381.0233	-5383.5391	-5381.0230	-5383.5389	
uce-6626	-3894.2630	-3886.0719	-3886.0720	-3888.6498	-3887.8704	
uce-6627	-3056.2251	-3056.2248	-3056.2252	-3056.2252	-3056.2239	
uce-6628	-4608.2252	-4607.7879	-4607.7903	-4607.7898	-4607.7888	
uce-6629	-698.3781	-698.4081	-698.4081	-698.4084	-698.4092	
uce-663	-4489.5054	-4490.3633	-4490.5766	-4490.8568	-4490.3636	
uce-6633	-2362.6858	-2367.6478	-2367.9821	-2367.9821	-2367.6477	
uce-6635	-3323.5239	-3324.6875	-3324.6874	-3324.9649	-3324.9649	
uce-6636	-4278.2601	-4277.0882	-4280.6041	-4280.6045	-4277.0880	
uce-6637	-2745.9187	-2749.2108	-2749.2111	-2749.2109	-2749.2108	
uce-6638	-2985.0652	-2992.7307	-2992.7297	-2992.7301	-2992.7310	
uce-664	-4491.3498	-4495.4618	-4498.4974	-4495.4621	-4498.4981	
uce-6640	-4437.7033	-4439.3844	-4439.6659	-4439.3844	-4439.6652	
uce-6641	-1688.7926	-1688.7231	-1688.7230	-1688.7234	-1688.7231	
uce-6642	-4716.0071	-4720.2450	-4720.3188	-4720.3196	-4720.2459	
uce-6643	-5835.5648	-5831.4339	-5832.9683	-5831.4346	-5832.9668	
uce-6645	-4772.3616	-4772.9837	-4772.9840	-4772.9839	-4772.9836	
uce-6648	-3960.6968	-3957.8160	-3958.2181	-3958.1897	-3957.8168	
uce-6649	-4823.8761	-4849.1256	-4849.1253	-4849.1252	-4849.1251	
uce-665	-6818.0807	-6821.7828	-6821.7823	-6821.9962	-6821.9949	
uce-6652	-4538.5007	-4538.5377	-4538.6183	-4538.6183	-4538.5375	
uce-6653	-4200.1637	-4202.7527	-4203.2500	-4202.7522	-4203.2489	
uce-6654	-4341.9917	-4341.6662	-4341.6661	-4341.6676	-4341.6647	
uce-6655	-3654.4996	-3653.2845	-3654.8990	-3654.8333	-3653.2842	
uce-6657	-3445.3477	-3445.3482	-3445.9397	-3445.3477	-3445.9405	
uce-6658	-3073.9627	-3074.2658	-3074.2658	-3074.2658	-3074.2657	
uce-6659	-4111.6273	-4111.7275	-4112.3162	-4112.3159	-4111.7277	
uce-666	-4126.0572	-4126.0582	-4126.9259	-4126.0576	-4126.9261	
uce-6663	-4007.8506	-4006.5020	-4006.5007	-4006.8808	-4006.8791	
uce-6664	-5989.6377	-5998.5155	-6002.0984	-6002.0981	-5998.5155	
